Datetime,GBPUSD=X_TP_Mcl_2_1,GBPUSD=X_TP_Mce_2_1,GBPUSD=X_TP_Mcl_3_1,GBPUSD=X_TP_Mce_3_1,GBPUSD=X_TP_Mcl_5_2,GBPUSD=X_TP_Mce_5_2,GBPUSD=X_TP_Mce_24_12,GBPUSD=X_TP_SD_3,GBPUSD=X_TP_SD_5,GBPUSD=X_TP_SD_11,GBPUSD=X_WU,GBPUSD=X_WL,GBPUSD=X_WuR1,GBPUSD=X_WlR1,GBPUSD=X_SAR_0.001_0.01_s0,GBPUSD=X_SAR_0.001_0.01_s1,GBPUSD=X_SAR_0.001_0.01_s3,GBPUSD=X_SAR_0.002_0.02_s0,GBPUSD=X_SAR_0.002_0.02_s1,GBPUSD=X_SAR_0.002_0.02_s3,GBPUSD=X_SAR_0.005_0.05_s0,GBPUSD=X_SAR_0.005_0.05_s1,GBPUSD=X_SAR_0.005_0.05_s3,GBPUSD=X_CCI_8_s0,GBPUSD=X_CCI_14_s0,GBPUSD=X_CCI_20_s0,GBPUSD=X_ADX_8_s0,GBPUSD=X_ADX_14_s0,GBPUSD=X_ADX_20_s0,GBPUSD=X_M_O,GBPUSD=X_M_O_S1,GBPUSD=X_M_O_S2,GBPUSD=X_M_O_S5,GBPUSD=X_M_O_S8,GBPUSD=X_M_O_S16,GBPUSD=X_M_O_S24,GBPUSD=X_C_O,GBPUSD=X_C_O_S1,GBPUSD=X_C_O_S2,GBPUSD=X_C_O_S5,GBPUSD=X_C_O_S8,GBPUSD=X_C_O_S16,GBPUSD=X_C_O_S24,GBPUSD=X_T_M_O_l,USDJPY=X_TP_Mcl_2_1,USDJPY=X_TP_Mce_2_1,USDJPY=X_TP_Mcl_3_1,USDJPY=X_TP_Mce_3_1,USDJPY=X_TP_Mcl_5_2,USDJPY=X_TP_Mce_5_2,USDJPY=X_TP_Mce_24_12,USDJPY=X_TP_SD_3,USDJPY=X_TP_SD_5,USDJPY=X_TP_SD_11,USDJPY=X_WU,USDJPY=X_WL,USDJPY=X_WuR1,USDJPY=X_WlR1,USDJPY=X_SAR_0.001_0.01_s0,USDJPY=X_SAR_0.001_0.01_s1,USDJPY=X_SAR_0.001_0.01_s3,USDJPY=X_SAR_0.002_0.02_s0,USDJPY=X_SAR_0.002_0.02_s1,USDJPY=X_SAR_0.002_0.02_s3,USDJPY=X_SAR_0.005_0.05_s0,USDJPY=X_SAR_0.005_0.05_s1,USDJPY=X_SAR_0.005_0.05_s3,USDJPY=X_CCI_8_s0,USDJPY=X_CCI_14_s0,USDJPY=X_CCI_20_s0,USDJPY=X_ADX_8_s0,USDJPY=X_ADX_14_s0,USDJPY=X_ADX_20_s0,USDJPY=X_M_O,USDJPY=X_M_O_S1,USDJPY=X_M_O_S2,USDJPY=X_M_O_S5,USDJPY=X_M_O_S8,USDJPY=X_M_O_S16,USDJPY=X_M_O_S24,USDJPY=X_C_O,USDJPY=X_C_O_S1,USDJPY=X_C_O_S2,USDJPY=X_C_O_S5,USDJPY=X_C_O_S8,USDJPY=X_C_O_S16,USDJPY=X_C_O_S24,USDJPY=X_T_M_O_l,AUDUSD=X_TP_Mcl_2_1,AUDUSD=X_TP_Mce_2_1,AUDUSD=X_TP_Mcl_3_1,AUDUSD=X_TP_Mce_3_1,AUDUSD=X_TP_Mcl_5_2,AUDUSD=X_TP_Mce_5_2,AUDUSD=X_TP_Mce_24_12,AUDUSD=X_TP_SD_3,AUDUSD=X_TP_SD_5,AUDUSD=X_TP_SD_11,AUDUSD=X_WU,AUDUSD=X_WL,AUDUSD=X_WuR1,AUDUSD=X_WlR1,AUDUSD=X_SAR_0.001_0.01_s0,AUDUSD=X_SAR_0.001_0.01_s1,AUDUSD=X_SAR_0.001_0.01_s3,AUDUSD=X_SAR_0.002_0.02_s0,AUDUSD=X_SAR_0.002_0.02_s1,AUDUSD=X_SAR_0.002_0.02_s3,AUDUSD=X_SAR_0.005_0.05_s0,AUDUSD=X_SAR_0.005_0.05_s1,AUDUSD=X_SAR_0.005_0.05_s3,AUDUSD=X_CCI_8_s0,AUDUSD=X_CCI_14_s0,AUDUSD=X_CCI_20_s0,AUDUSD=X_ADX_8_s0,AUDUSD=X_ADX_14_s0,AUDUSD=X_ADX_20_s0,AUDUSD=X_M_O,AUDUSD=X_M_O_S1,AUDUSD=X_M_O_S2,AUDUSD=X_M_O_S5,AUDUSD=X_M_O_S8,AUDUSD=X_M_O_S16,AUDUSD=X_M_O_S24,AUDUSD=X_C_O,AUDUSD=X_C_O_S1,AUDUSD=X_C_O_S2,AUDUSD=X_C_O_S5,AUDUSD=X_C_O_S8,AUDUSD=X_C_O_S16,AUDUSD=X_C_O_S24,AUDUSD=X_T_M_O_l,USDCHF=X_TP_Mcl_2_1,USDCHF=X_TP_Mce_2_1,USDCHF=X_TP_Mcl_3_1,USDCHF=X_TP_Mce_3_1,USDCHF=X_TP_Mcl_5_2,USDCHF=X_TP_Mce_5_2,USDCHF=X_TP_Mce_24_12,USDCHF=X_TP_SD_3,USDCHF=X_TP_SD_5,USDCHF=X_TP_SD_11,USDCHF=X_WU,USDCHF=X_WL,USDCHF=X_WuR1,USDCHF=X_WlR1,USDCHF=X_SAR_0.001_0.01_s0,USDCHF=X_SAR_0.001_0.01_s1,USDCHF=X_SAR_0.001_0.01_s3,USDCHF=X_SAR_0.002_0.02_s0,USDCHF=X_SAR_0.002_0.02_s1,USDCHF=X_SAR_0.002_0.02_s3,USDCHF=X_SAR_0.005_0.05_s0,USDCHF=X_SAR_0.005_0.05_s1,USDCHF=X_SAR_0.005_0.05_s3,USDCHF=X_CCI_8_s0,USDCHF=X_CCI_14_s0,USDCHF=X_CCI_20_s0,USDCHF=X_ADX_8_s0,USDCHF=X_ADX_14_s0,USDCHF=X_ADX_20_s0,USDCHF=X_M_O,USDCHF=X_M_O_S1,USDCHF=X_M_O_S2,USDCHF=X_M_O_S5,USDCHF=X_M_O_S8,USDCHF=X_M_O_S16,USDCHF=X_M_O_S24,USDCHF=X_C_O,USDCHF=X_C_O_S1,USDCHF=X_C_O_S2,USDCHF=X_C_O_S5,USDCHF=X_C_O_S8,USDCHF=X_C_O_S16,USDCHF=X_C_O_S24,USDCHF=X_T_M_O_l,USDCAD=X_TP_Mcl_2_1,USDCAD=X_TP_Mce_2_1,USDCAD=X_TP_Mcl_3_1,USDCAD=X_TP_Mce_3_1,USDCAD=X_TP_Mcl_5_2,USDCAD=X_TP_Mce_5_2,USDCAD=X_TP_Mce_24_12,USDCAD=X_TP_SD_3,USDCAD=X_TP_SD_5,USDCAD=X_TP_SD_11,USDCAD=X_WU,USDCAD=X_WL,USDCAD=X_WuR1,USDCAD=X_WlR1,USDCAD=X_SAR_0.001_0.01_s0,USDCAD=X_SAR_0.001_0.01_s1,USDCAD=X_SAR_0.001_0.01_s3,USDCAD=X_SAR_0.002_0.02_s0,USDCAD=X_SAR_0.002_0.02_s1,USDCAD=X_SAR_0.002_0.02_s3,USDCAD=X_SAR_0.005_0.05_s0,USDCAD=X_SAR_0.005_0.05_s1,USDCAD=X_SAR_0.005_0.05_s3,USDCAD=X_CCI_8_s0,USDCAD=X_CCI_14_s0,USDCAD=X_CCI_20_s0,USDCAD=X_ADX_8_s0,USDCAD=X_ADX_14_s0,USDCAD=X_ADX_20_s0,USDCAD=X_M_O,USDCAD=X_M_O_S1,USDCAD=X_M_O_S2,USDCAD=X_M_O_S5,USDCAD=X_M_O_S8,USDCAD=X_M_O_S16,USDCAD=X_M_O_S24,USDCAD=X_C_O,USDCAD=X_C_O_S1,USDCAD=X_C_O_S2,USDCAD=X_C_O_S5,USDCAD=X_C_O_S8,USDCAD=X_C_O_S16,USDCAD=X_C_O_S24,USDCAD=X_T_M_O_l
2019-01-07 22:00:00,-0.000201,-0.000132,-0.000285,-0.000199,-0.000071,-0.000183,-0.001489,0.000248,0.000191,0.000894,0.000000,0.000473,0.000000,0.321113,1.264601,1.264460,1.264175,1.267660,1.267438,1.266981,1.273046,1.272757,1.272134,42.721317,61.622118,85.506449,31.942165,36.229615,38.475819,0.000000,-0.000293,-0.000147,-0.000830,0.000977,0.000212,-0.000478,0.000473,-0.000196,-0.000049,-0.001450,0.001709,0.000390,-0.000860,1,-0.008835,-0.016860,-0.044113,-0.036522,-0.060166,-0.060397,-0.105674,0.061739,0.055564,0.158105,0.037002,0.065003,0.544131,1.625034,107.708452,107.697951,107.678093,107.914949,107.897948,107.865867,108.288196,108.263995,108.219485,72.489790,98.299586,121.210367,32.012797,20.103052,18.477646,-0.013001,0.074497,0.010495,0.092502,0.044995,-0.084500,-0.047996,0.001999,0.106994,0.030999,0.187004,0.097000,-0.109002,-0.058998,0.000000,-0.000068,-0.000077,-0.000210,-0.000149,-0.000140,-0.000220,-0.001275,0.000255,0.000181,0.000710,0.000102,0.000153,0.065301,0.101257,0.702868,0.702744,0.702492,0.705797,0.705606,0.705212,0.710869,0.710643,0.710156,67.990327,94.012250,119.534796,36.203910,54.032624,62.101540,0.000179,0.000306,0.000127,0.000307,0.000230,0.000026,-0.000304,0.000409,0.000051,-0.000051,0.001071,0.000051,-0.000254,-0.000355,0,0.000055,0.000071,0.000110,0.000165,0.000328,0.000304,0.001384,0.000110,0.000387,0.000832,0.000210,0.000380,0.148936,0.306452,0.989458,0.989566,0.989786,0.988278,0.988473,0.988873,0.984738,0.985053,0.985733,-70.849234,-74.961639,-87.410145,44.591005,34.114295,27.615132,-0.000100,0.000380,-0.000360,-0.000635,-0.000755,-0.000345,0.000010,-0.000030,0.000270,-0.000800,-0.000510,-0.001240,-0.000270,-0.000290,0.000000,-0.000048,-0.000068,-0.000140,-0.000079,-0.000297,0.000258,0.002560,0.000166,0.000375,0.002867,0.000610,0.000590,0.363095,0.347059,1.345282,1.345462,1.345826,1.342281,1.342582,1.343204,1.336557,1.337033,1.338063,-22.530481,-63.142657,-87.274124,52.865312,50.261530,48.988711,0.000055,0.000210,0.000060,-0.001525,-0.000455,-0.000140,0.000510,0.000090,0.000180,0.000070,-0.002290,-0.000090,0.000000,0.000450,0.000000
2019-01-07 23:00:00,-0.000629,-0.000463,-0.000972,-0.000728,-0.000577,-0.000585,-0.001532,0.000866,0.000699,0.000854,0.000311,0.000033,0.162402,0.015048,1.264740,1.264601,1.264318,1.267877,1.267660,1.267212,1.273320,1.273046,1.272453,140.602409,109.358854,128.404021,34.794628,36.894907,38.693252,0.000580,0.000000,-0.000293,0.000929,0.000660,-0.000187,-0.000592,0.000882,0.000473,-0.000196,0.001548,0.001174,-0.000260,-0.001102,0,0.020500,0.008047,0.021444,0.002239,-0.036701,-0.032218,-0.108207,0.020565,0.053563,0.159335,0.005997,0.045998,0.062468,0.821393,107.718847,107.708452,107.688072,107.931610,107.914949,107.882069,108.311186,108.288196,108.242311,43.832149,73.276795,94.464765,32.772050,20.686381,18.825124,-0.044502,-0.013001,0.074497,-0.028500,-0.061501,0.007503,0.027999,-0.049003,0.001999,0.106994,-0.018006,-0.044007,0.011001,0.028999,0.000000,0.000068,0.000020,0.000045,-0.000006,-0.000123,-0.000127,-0.001223,0.000079,0.000183,0.000595,0.000102,0.000000,0.065301,0.000000,0.702991,0.702868,0.702619,0.705984,0.705797,0.705411,0.711083,0.710869,0.710406,40.064169,71.541532,93.801097,36.665585,53.361461,61.555432,-0.000230,0.000179,0.000306,0.000128,-0.000203,0.000001,0.000381,-0.000562,0.000409,0.000051,0.000459,-0.000153,0.000153,0.000558,1,-0.000023,0.000008,0.000006,0.000059,0.000192,0.000210,0.001363,0.000055,0.000283,0.000686,0.000760,0.000850,0.391753,0.459459,0.989351,0.989458,0.989676,0.988088,0.988278,0.988671,0.984439,0.984738,0.985384,-63.053659,-68.530060,-77.661961,41.564557,33.758276,27.650753,0.000000,-0.000100,0.000380,-0.000715,-0.000620,-0.000250,0.000000,0.000090,-0.000030,0.000270,-0.000410,-0.000860,0.000020,0.000000,0.000000,0.000213,0.000120,0.000252,0.000174,-0.000149,0.000292,0.002524,0.000224,0.000377,0.002541,0.000260,0.001200,0.111588,0.863309,1.345104,1.345282,1.345643,1.341985,1.342281,1.342890,1.336104,1.336557,1.337535,-30.551070,-62.746185,-86.794732,53.349188,50.602674,49.197660,-0.000535,0.000055,0.000210,0.000345,-0.000155,0.000080,-0.001360,-0.000130,0.000090,0.000180,-0.000050,-0.000990,0.000120,-0.002610,0.000000
2019-01-08 00:00:00,-0.000025,-0.000171,-0.000452,-0.000389,-0.000940,-0.000561,-0.001551,0.000740,0.000876,0.000798,0.000229,0.000392,0.144207,0.275088,1.264883,1.264740,1.264460,1.268100,1.267877,1.267438,1.273603,1.273320,1.272757,102.760869,96.141757,113.426690,37.290534,37.512677,38.899814,-0.000179,0.000580,0.000000,-0.000277,-0.000081,0.000147,0.000242,-0.000196,0.000882,0.000473,-0.000685,-0.000669,0.000602,0.000485,0,0.018666,0.015127,0.038555,0.019786,0.009332,-0.006352,-0.106089,0.039181,0.046397,0.140525,0.018005,0.061004,0.183724,1.109143,107.729139,107.718847,107.697951,107.947938,107.931610,107.897948,108.333027,108.311186,108.263995,-4.035563,51.960811,74.004854,31.431405,20.710210,18.935409,-0.039497,-0.044502,-0.013001,-0.013999,0.112500,-0.032497,0.000000,-0.035996,-0.049003,0.001999,-0.040001,0.174995,-0.019996,0.000000,1.000000,0.000060,0.000046,0.000125,0.000056,-0.000008,-0.000039,-0.001158,0.000128,0.000185,0.000533,0.000409,0.000306,0.301400,0.209589,0.703113,0.702991,0.702744,0.706168,0.705984,0.705606,0.711287,0.711083,0.710643,5.249656,52.721183,73.566285,35.320839,52.255424,60.821711,0.000026,-0.000230,0.000179,-0.000204,-0.000406,-0.000050,-0.000051,-0.000051,-0.000562,0.000409,-0.000613,0.000051,0.000662,-0.000102,0,0.000200,0.000136,0.000251,0.000230,0.000158,0.000276,0.001360,0.000219,0.000216,0.000592,0.000020,0.000660,0.009709,0.464789,0.989245,0.989351,0.989566,0.987900,0.988088,0.988473,0.984152,0.984439,0.985053,-84.718083,-85.094418,-83.391893,39.236049,33.506225,27.720113,-0.000520,0.000000,-0.000100,-0.000480,0.001295,0.000030,-0.000250,-0.000400,0.000090,-0.000030,-0.000440,0.002350,-0.000330,-0.000500,1.000000,-0.000017,0.000029,0.000120,0.000070,0.000162,0.000223,0.002463,0.000237,0.000189,0.002165,0.000030,0.000850,0.015152,0.732759,1.344928,1.345104,1.345462,1.341695,1.341985,1.342582,1.335674,1.336104,1.337033,-15.245969,-53.845588,-77.505628,53.772580,50.919451,49.396161,-0.000345,-0.000535,0.000055,-0.000600,-0.001735,-0.000190,0.000300,0.000130,-0.000130,0.000090,0.000220,-0.002360,-0.000690,0.000000,0.000000
2019-01-08 01:00:00,0.000150,0.000043,0.000183,-0.000045,-0.000523,-0.000331,-0.001524,0.000161,0.000784,0.000758,0.000147,0.000081,0.088024,0.046659,1.265024,1.264883,1.264601,1.268317,1.268100,1.267660,1.273872,1.273603,1.273046,62.818884,77.348842,89.259259,38.494072,37.834489,38.991200,-0.000262,-0.000179,0.000580,-0.000147,-0.000830,-0.001136,0.000114,-0.000589,-0.000196,0.000882,-0.000049,-0.001450,-0.002077,0.000422,0,-0.041667,-0.022736,-0.043111,-0.031774,0.010266,-0.026970,-0.109289,0.041742,0.034166,0.126006,0.036003,0.025002,0.264722,0.170077,107.739328,107.729139,107.708452,107.963939,107.947938,107.914949,108.353775,108.333027,108.288196,82.932082,75.572637,91.610551,32.336772,21.356102,19.316871,0.060501,-0.039497,-0.044502,0.010495,0.092502,-0.022999,-0.024006,0.110001,-0.035996,-0.049003,0.030999,0.187004,0.009002,-0.073006,0.000000,0.000034,0.000038,0.000085,0.000062,0.000119,0.000012,-0.001089,0.000095,0.000124,0.000504,0.000511,0.000459,0.281388,0.245717,0.703233,0.703113,0.702868,0.706347,0.706168,0.705797,0.711480,0.711287,0.710869,-47.356624,39.437230,61.038868,32.246086,50.667480,59.870063,-0.000152,0.000026,-0.000230,0.000127,0.000307,-0.000051,-0.000381,-0.000357,-0.000051,-0.000562,-0.000051,0.001071,-0.000255,-0.000964,0,-0.000175,-0.000071,-0.000100,-0.000060,0.000138,0.000113,0.001314,0.000218,0.000181,0.000566,0.000070,0.000460,0.033981,0.275449,0.989138,0.989245,0.989458,0.987714,0.987900,0.988278,0.983875,0.984152,0.984738,-33.711274,-56.049569,-64.739619,35.907044,32.899201,27.621992,0.000105,-0.000520,0.000000,-0.000360,-0.000635,-0.000430,-0.000575,0.000600,-0.000400,0.000090,-0.000800,-0.000510,0.000050,-0.000650,1.000000,0.000125,0.000093,0.000156,0.000160,0.000206,0.000242,0.002403,0.000136,0.000261,0.001685,0.000050,0.001000,0.020921,0.694444,1.344754,1.344928,1.345282,1.341412,1.341695,1.342281,1.335265,1.335674,1.336557,-53.993149,-51.935045,-74.797414,54.609966,51.357599,49.654460,-0.000670,-0.000345,-0.000535,0.000060,-0.001525,0.000190,0.000100,-0.000390,0.000130,-0.000130,0.000070,-0.002290,0.000990,0.000790,1.000000
2019-01-08 02:00:00,0.000628,0.000433,0.000938,0.000606,0.000286,0.000213,-0.001391,0.000826,0.000734,0.000765,0.000115,0.000000,0.046596,0.000000,1.265163,1.265024,1.264740,1.268531,1.268317,1.267877,1.274128,1.273872,1.273320,-47.155723,-7.852608,31.115707,33.946177,36.459193,38.340462,-0.000677,-0.000262,-0.000179,-0.000293,0.000929,0.001632,0.000188,-0.001468,-0.000589,-0.000196,-0.000196,0.001548,0.001833,0.000552,1,0.049501,0.025422,0.038223,0.033614,0.002834,0.007442,-0.103124,0.053215,0.044715,0.085580,0.015000,0.059998,0.063830,0.315774,107.749644,107.739328,107.718847,107.980080,107.963939,107.931610,108.374637,108.353775,108.311186,-50.293252,27.430275,52.879193,29.618739,20.933173,19.227724,-0.109500,0.060501,-0.039497,0.074497,-0.028500,-0.024502,-0.046997,-0.174003,0.110001,-0.035996,0.106994,-0.018006,-0.001000,-0.114997,1.000000,0.000315,0.000222,0.000442,0.000346,0.000304,0.000231,-0.000975,0.000384,0.000367,0.000434,0.000153,0.000000,0.077704,0.000000,0.703353,0.703233,0.702991,0.706524,0.706347,0.705984,0.711666,0.711480,0.711083,-143.661643,-38.170380,-3.567454,29.023623,48.490844,58.637043,-0.000408,-0.000152,0.000026,0.000306,0.000128,-0.000331,0.000787,-0.000969,-0.000357,-0.000051,0.000051,0.000459,-0.000967,0.001269,1,-0.000377,-0.000275,-0.000619,-0.000407,-0.000285,-0.000200,0.001207,0.000564,0.000403,0.000567,0.000130,0.000670,0.050781,0.331683,0.989033,0.989138,0.989351,0.987532,0.987714,0.988088,0.983611,0.983875,0.984439,101.413981,15.175022,-31.425776,33.635926,31.065556,26.942875,0.000175,0.000105,-0.000520,0.000380,-0.000715,-0.001125,-0.000605,0.000890,0.000600,-0.000400,0.000270,-0.000410,-0.001630,-0.000750,1.000000,-0.000252,-0.000137,-0.000252,-0.000172,0.000071,0.000024,0.002290,0.000252,0.000253,0.000787,0.000370,0.000670,0.158120,0.328431,1.344581,1.344754,1.345104,1.341133,1.341412,1.341985,1.334877,1.335265,1.336104,49.292806,-32.705696,-57.872195,52.869895,51.042256,49.569440,0.000185,-0.000670,-0.000345,0.000210,0.000345,-0.000015,-0.000780,0.000670,-0.000390,0.000130,0.000180,-0.000050,0.000170,-0.001100,0.000000
2019-01-08 03:00:00,-0.000008,0.000139,0.000408,0.000295,0.000859,0.000281,-0.001272,0.000721,0.000793,0.000772,0.000310,0.000261,0.178777,0.146383,1.265301,1.265163,1.264883,1.268740,1.268531,1.268100,1.274371,1.274128,1.273603,-44.355953,-19.324101,27.544045,29.821641,35.132750,37.699413,0.000261,-0.000677,-0.000262,0.000000,-0.000277,-0.000982,0.000073,0.000473,-0.001468,-0.000589,0.000473,-0.000685,-0.001965,0.000195,0,-0.028999,-0.010859,-0.005665,-0.012192,0.016135,-0.005898,-0.101338,0.049743,0.038841,0.050080,0.039001,0.041000,0.202077,0.214657,107.759858,107.749644,107.729139,107.995899,107.980080,107.947938,108.394455,108.374637,108.333027,16.699291,46.342240,65.865153,27.291901,20.554762,19.149213,0.074501,-0.109500,0.060501,-0.013001,-0.013999,0.045502,-0.060002,0.151001,-0.174003,0.110001,0.001999,-0.040001,0.153999,-0.137001,1.000000,-0.000145,-0.000022,0.000017,0.000028,0.000342,0.000131,-0.000896,0.000315,0.000335,0.000302,0.000817,0.000509,0.359279,0.197134,0.703471,0.703353,0.703113,0.706698,0.706524,0.706168,0.711843,0.711666,0.711287,-61.661184,-11.817790,21.413783,27.006988,46.997147,57.652422,0.000537,-0.000408,-0.000152,0.000179,-0.000204,-0.000101,0.000052,0.000765,-0.000969,-0.000357,0.000409,-0.000613,-0.000254,-0.000254,0,-0.000257,-0.000263,-0.000593,-0.000460,-0.000666,-0.000396,0.001071,0.000637,0.000653,0.000576,0.000520,0.000310,0.382353,0.197452,0.988929,0.989033,0.989245,0.987353,0.987532,0.987900,0.983360,0.983611,0.984152,131.608956,83.568488,-4.096617,32.792084,28.914212,26.079216,0.000080,0.000175,0.000105,-0.000100,-0.000480,-0.000235,-0.000300,-0.000050,0.000890,0.000600,-0.000030,-0.000440,0.000340,0.000020,1.000000,0.000493,0.000283,0.000490,0.000408,0.000087,0.000299,0.002247,0.000493,0.000370,0.000369,0.000260,0.000290,0.080247,0.090343,1.344410,1.344581,1.344928,1.340861,1.341133,1.341695,1.334508,1.334877,1.335674,-135.279622,-55.101304,-71.709242,52.696444,51.123366,49.661319,-0.000990,0.000185,-0.000670,0.000055,-0.000600,-0.000260,-0.000435,-0.001950,0.000670,-0.000390,0.000090,0.000220,0.000100,-0.000550,0.000000
2019-01-08 04:00:00,0.000337,0.000271,0.000444,0.000484,0.000755,0.000458,-0.001114,0.000384,0.000934,0.000755,0.000066,0.000000,0.026939,0.000000,1.265438,1.265301,1.265024,1.268945,1.268740,1.268317,1.274601,1.274371,1.273872,-89.009063,-83.906429,-6.215484,27.672457,33.312923,36.816335,-0.000692,0.000261,-0.000677,0.000580,-0.000147,0.001121,0.000138,-0.001450,0.000473,-0.001468,0.000882,-0.000049,0.002241,0.000520,1,-0.070834,-0.050842,-0.113778,-0.076930,-0.054365,-0.054774,-0.109163,0.102713,0.079923,0.066353,0.041000,0.101997,0.154717,0.499978,107.769969,107.759858,107.739328,108.011401,107.995899,107.963939,108.413283,108.394455,108.353775,135.930048,105.326016,103.432712,28.653341,21.262421,19.554192,0.050503,0.074501,-0.109500,-0.044502,0.010495,0.007001,-0.072002,0.162003,0.151001,-0.174003,-0.049003,0.030999,0.005005,-0.106003,1.000000,0.000433,0.000281,0.000481,0.000447,0.000351,0.000369,-0.000759,0.000441,0.000520,0.000451,0.000153,0.000355,0.052147,0.129941,0.703589,0.703471,0.703233,0.706868,0.706698,0.706347,0.712011,0.711843,0.711480,-131.865911,-115.606885,-65.369657,24.629485,44.715849,56.285301,-0.000891,0.000537,-0.000408,-0.000230,0.000127,-0.000126,0.000407,-0.001579,0.000765,-0.000969,-0.000562,-0.000051,-0.000050,0.000915,0,-0.000382,-0.000342,-0.000680,-0.000612,-0.000908,-0.000606,0.000895,0.000642,0.000959,0.000695,0.000160,0.000210,0.063745,0.085366,0.988825,0.988929,0.989138,0.987178,0.987353,0.987714,0.983122,0.983360,0.983875,127.727764,138.209994,43.272265,34.108316,27.688711,24.796533,0.000625,0.000080,0.000175,0.000000,-0.000360,-0.000575,-0.000375,0.001300,-0.000050,0.000890,0.000090,-0.000800,-0.000950,-0.000170,1.000000,0.000288,0.000287,0.000713,0.000492,0.000614,0.000486,0.002228,0.000791,0.000622,0.000515,0.000260,0.001090,0.100000,0.615819,1.344241,1.344410,1.344754,1.340593,1.340861,1.341412,1.334157,1.334508,1.335265,-129.864005,-72.587098,-76.159814,53.490885,51.493470,49.890612,-0.000160,-0.000990,0.000185,-0.000535,0.000060,-0.000040,-0.000050,0.000510,-0.001950,0.000670,-0.000130,0.000070,-0.000500,-0.000240,0.000000
2019-01-08 05:00:00,0.000201,0.000224,0.000492,0.000443,0.000770,0.000530,-0.000948,0.000543,0.000880,0.000857,0.000147,0.000277,0.096647,0.199137,1.265574,1.265438,1.265163,1.269145,1.268945,1.268531,1.274820,1.274601,1.274128,-95.490794,-100.117982,-34.448395,26.571420,31.339193,35.842557,0.000057,-0.000692,0.000261,-0.000179,-0.000293,-0.000105,-0.000008,0.000244,-0.001450,0.000473,-0.000196,-0.000196,-0.000715,-0.000211,1,-0.073668,-0.066059,-0.145447,-0.112133,-0.132601,-0.102575,-0.124791,0.144511,0.136393,0.108513,0.009003,0.008995,0.076299,0.076226,107.781450,107.769969,107.749644,108.029533,108.011401,107.980080,108.438518,108.413283,108.374637,139.181541,158.864091,134.788068,30.915785,22.318207,20.133571,0.054005,0.050503,0.074501,-0.039497,0.074497,-0.070003,0.027996,0.108002,0.162003,0.151001,-0.035996,0.106994,-0.100006,0.167000,0.000000,0.000221,0.000241,0.000583,0.000444,0.000662,0.000487,-0.000611,0.000665,0.000663,0.000635,0.000305,0.000457,0.195638,0.324805,0.703705,0.703589,0.703353,0.707035,0.706868,0.706524,0.712171,0.712011,0.711666,-116.955019,-144.267751,-98.602808,22.977003,42.441738,54.909547,-0.000025,-0.000891,0.000537,0.000026,0.000306,0.000408,0.000026,0.000102,-0.001579,0.000765,-0.000051,0.000051,0.000712,-0.000102,0,-0.000187,-0.000238,-0.000503,-0.000493,-0.000926,-0.000642,0.000720,0.000579,0.000967,0.000897,0.000660,0.000330,0.409938,0.170103,0.988723,0.988825,0.989033,0.987007,0.987178,0.987532,0.982896,0.983122,0.983611,105.534864,132.677980,79.079252,36.153640,26.996704,23.773839,0.000025,0.000625,0.000080,-0.000520,0.000380,-0.000210,-0.000115,-0.000280,0.001300,-0.000050,-0.000400,0.000270,-0.000200,0.000220,0.000000,-0.000127,0.000011,0.000023,0.000119,0.000564,0.000335,0.002167,0.000289,0.000628,0.000573,0.000560,0.000480,0.269231,0.222222,1.344068,1.344241,1.344581,1.340320,1.340593,1.341133,1.333795,1.334157,1.334877,-76.469011,-78.482051,-64.228174,52.264574,51.247451,49.833877,-0.000260,-0.000160,-0.000990,-0.000345,0.000210,-0.000455,-0.000180,-0.000600,0.000510,-0.001950,0.000130,0.000180,-0.000770,-0.000200,0.000000
