Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2018-10-26 08:00:00,145.720001,146.240005,144.673096,145.139999,4209049.000000
2018-10-26 09:00:00,145.100006,145.437607,144.360001,144.600006,2749540.000000
2018-10-26 10:00:00,144.500000,145.160004,144.360001,144.820007,2859683.000000
2018-10-26 11:00:00,144.839996,145.455994,144.839996,145.020004,2578696.000000
2018-10-26 12:00:00,145.018799,145.339996,144.660004,144.699997,4280516.000000
2018-10-26 13:00:00,144.716400,145.259995,144.619995,145.259995,2335066.000000
2018-10-26 14:00:00,145.240005,145.240005,143.600006,143.860001,4959344.000000
2018-10-26 15:00:00,143.839996,144.020004,142.589996,142.630997,6691912.000000
2018-10-26 16:00:00,142.619995,143.360001,142.619995,143.300003,5712955.000000
2018-10-29 09:00:00,144.160004,144.436005,143.059998,144.312897,2994862.000000
2018-10-29 10:00:00,144.360001,145.320007,144.240005,145.320007,2644184.000000
2018-10-29 11:00:00,145.279999,146.003799,144.960007,145.880005,2553302.000000
2018-10-29 12:00:00,145.880005,146.559998,145.820007,146.419998,3412872.000000
2018-10-29 13:00:00,146.460007,147.679993,146.419998,147.507004,3671793.000000
2018-10-29 14:00:00,147.470993,147.759995,147.080002,147.619995,3900915.000000
2018-10-29 15:00:00,147.699997,148.139999,147.100006,147.279999,3858546.000000
2018-10-29 16:00:00,147.339996,147.880005,147.000000,147.380005,4422717.000000
2018-10-29 17:00:00,147.259995,147.460007,147.000000,147.460007,2600584.000000
2018-10-30 09:00:00,146.600006,147.539993,146.360001,147.039993,3886981.000000
2018-10-30 10:00:00,146.919998,147.000000,145.919998,146.145004,3062195.000000
2018-10-30 11:00:00,146.119995,146.699997,146.119995,146.500000,2823391.000000
2018-10-30 12:00:00,146.460007,147.419998,146.419998,147.419998,6321937.000000
2018-10-30 13:00:00,147.460007,147.800003,146.339996,146.660004,13939128.000000
2018-10-30 14:00:00,146.679993,147.380005,146.419998,147.339996,4266525.000000
2018-10-30 15:00:00,147.399994,147.619995,146.759995,146.880005,7059079.000000
2018-10-30 16:00:00,146.559998,147.460007,146.259995,147.220001,6183676.000000
2018-10-30 17:00:00,147.279999,147.500000,147.199997,147.300003,3755270.000000
2018-10-31 09:00:00,148.220001,149.000000,147.149002,148.820007,5786839.000000
2018-10-31 10:00:00,148.740005,149.300003,148.259995,148.259995,5688475.000000
2018-10-31 11:00:00,148.279999,148.300003,147.360001,147.483002,3538740.000000
2018-10-31 12:00:00,147.619995,148.139999,147.399994,147.699997,2410591.000000
2018-10-31 13:00:00,147.639999,148.100006,147.151993,148.039993,3159451.000000
2018-10-31 14:00:00,148.020004,148.179993,147.419998,147.600006,4835630.000000
2018-10-31 15:00:00,147.679993,147.979996,146.699997,147.919998,8655217.000000
2018-10-31 16:00:00,147.919998,147.979996,147.119995,147.479996,6506371.000000
2018-10-31 17:00:00,147.580002,147.820007,147.380005,147.759995,2861031.000000
2018-11-01 09:00:00,147.000000,149.110001,146.940002,148.899994,5871686.000000
2018-11-01 10:00:00,148.960007,151.000000,148.960007,151.000000,8149838.000000
2018-11-01 11:00:00,150.979996,152.000000,150.940002,151.399994,7827544.000000
2018-11-01 12:00:00,151.479996,152.240005,151.080002,151.740005,5834957.000000
2018-11-01 13:00:00,151.720001,151.940002,151.479996,151.820007,3995270.000000
2018-11-01 14:00:00,151.839996,152.054001,151.320007,151.820007,6506593.000000
2018-11-01 15:00:00,151.740005,151.899994,150.979996,151.259995,5618839.000000
2018-11-01 16:00:00,151.259995,151.313995,150.600006,151.039993,6856541.000000
2018-11-01 17:00:00,150.960007,151.500000,150.880005,151.156693,3735515.000000
