Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-01-04 00:10:00,107.850998,107.934998,107.580002,107.661003,0.000000
2019-01-04 00:20:00,107.658997,107.732002,107.589996,107.655998,0.000000
2019-01-04 00:30:00,107.662003,107.741997,107.650002,107.706001,0.000000
2019-01-04 00:40:00,107.708000,107.821999,107.696999,107.791000,0.000000
2019-01-04 00:50:00,107.791000,107.824997,107.699997,107.751999,0.000000
2019-01-04 01:00:00,107.751999,107.762001,107.510002,107.514999,0.000000
2019-01-04 01:10:00,107.510002,107.675003,107.500000,107.600998,0.000000
2019-01-04 01:20:00,107.605003,107.639000,107.559998,107.617996,0.000000
2019-01-04 01:30:00,107.617996,107.639000,107.527000,107.551003,0.000000
2019-01-04 01:40:00,107.552002,107.754997,107.510002,107.748001,0.000000
2019-01-04 01:50:00,107.750999,107.815002,107.690002,107.805000,0.000000
2019-01-04 02:00:00,107.806000,107.948997,107.769997,107.837997,0.000000
2019-01-04 02:10:00,107.838997,107.875999,107.800003,107.832001,0.000000
2019-01-04 02:20:00,107.832001,107.848999,107.779999,107.819000,0.000000
2019-01-04 02:30:00,107.814003,108.086998,107.769997,108.018997,0.000000
2019-01-04 02:40:00,108.018997,108.040001,107.930000,107.981003,0.000000
2019-01-04 02:50:00,107.983002,108.124001,107.959999,108.109001,0.000000
2019-01-04 03:00:00,108.112000,108.194000,108.050003,108.110001,0.000000
2019-01-04 03:10:00,108.109001,108.236000,108.089996,108.209000,0.000000
2019-01-04 03:20:00,108.209000,108.268997,108.190002,108.264000,0.000000
2019-01-04 03:30:00,108.264000,108.359001,108.230003,108.323997,0.000000
2019-01-04 03:40:00,108.323997,108.445999,108.309998,108.347000,0.000000
2019-01-04 03:50:00,108.348999,108.350998,108.238998,108.242996,0.000000
2019-01-04 04:00:00,108.245003,108.335999,108.239998,108.327003,0.000000
2019-01-04 04:10:00,108.327003,108.431999,108.300003,108.382004,0.000000
2019-01-04 04:20:00,108.382004,108.382004,108.309998,108.358002,0.000000
2019-01-04 04:30:00,108.359001,108.406998,108.309998,108.388000,0.000000
2019-01-04 04:40:00,108.388000,108.391998,108.330002,108.384003,0.000000
2019-01-04 04:50:00,108.386002,108.402000,108.300003,108.314003,0.000000
2019-01-04 05:00:00,108.314003,108.367996,108.304001,108.332001,0.000000
2019-01-04 05:10:00,108.332001,108.375999,108.300003,108.351997,0.000000
2019-01-04 05:20:00,108.352997,108.373001,108.330002,108.348000,0.000000
2019-01-04 05:30:00,108.339996,108.358002,108.290001,108.320000,0.000000
2019-01-04 05:40:00,108.320000,108.334000,108.274002,108.291000,0.000000
2019-01-04 05:50:00,108.291000,108.292999,108.209999,108.246002,0.000000
2019-01-04 06:00:00,108.250000,108.258003,108.190002,108.251999,0.000000
2019-01-04 06:10:00,108.252998,108.283997,108.139999,108.182999,0.000000
2019-01-04 06:20:00,108.183998,108.222000,108.061996,108.108002,0.000000
2019-01-04 06:30:00,108.108002,108.154999,108.089996,108.142998,0.000000
2019-01-04 06:40:00,108.140999,108.158997,108.105003,108.127998,0.000000
2019-01-04 06:50:00,108.127998,108.153000,108.099998,108.141998,0.000000
2019-01-04 07:00:00,108.142998,108.193001,108.110001,108.183998,0.000000
2019-01-04 07:10:00,108.184998,108.230003,108.110001,108.178001,0.000000
2019-01-04 07:20:00,108.179001,108.221001,108.120003,108.141998,0.000000
2019-01-04 07:30:00,108.141998,108.148003,108.010002,108.049004,0.000000
2019-01-04 07:40:00,108.049004,108.059998,107.897003,107.900002,0.000000
2019-01-04 07:50:00,107.898003,107.967003,107.860001,107.907997,0.000000
2019-01-04 08:00:00,107.908997,107.910004,107.809998,107.849998,0.000000
2019-01-04 08:10:00,107.846001,107.971001,107.820000,107.939003,0.000000
2019-01-04 08:20:00,107.942001,107.950996,107.889000,107.918999,0.000000
2019-01-04 08:30:00,107.915001,107.970001,107.897003,107.946999,0.000000
2019-01-04 08:40:00,107.946999,107.966003,107.917999,107.945999,0.000000
2019-01-04 08:50:00,107.944000,108.013000,107.919998,107.985001,0.000000
2019-01-04 09:00:00,107.982002,108.042999,107.959000,108.036003,0.000000
2019-01-04 09:10:00,108.030998,108.032997,107.925003,107.928001,0.000000
2019-01-04 09:20:00,107.929001,107.949997,107.863998,107.883003,0.000000
2019-01-04 09:30:00,107.887001,108.041000,107.849998,107.989998,0.000000
2019-01-04 09:40:00,107.991997,108.010002,107.930000,108.010002,0.000000
2019-01-04 09:50:00,108.004997,108.015999,107.956001,107.998001,0.000000
2019-01-04 10:00:00,107.998001,108.037003,107.970001,108.022003,0.000000
2019-01-04 10:10:00,108.027000,108.061996,107.982002,107.982002,0.000000
2019-01-04 10:20:00,107.987000,108.056999,107.970001,108.037003,0.000000
2019-01-04 10:30:00,108.035004,108.046997,107.989998,108.012001,0.000000
2019-01-04 10:40:00,108.012001,108.018997,107.910004,107.970001,0.000000
2019-01-04 10:50:00,107.976997,107.987000,107.930000,107.960999,0.000000
2019-01-04 11:00:00,107.964996,107.974998,107.930000,107.964996,0.000000
2019-01-04 11:10:00,107.966003,108.004997,107.963997,108.000999,0.000000
2019-01-04 11:20:00,107.998001,108.016998,107.919998,107.963997,0.000000
2019-01-04 11:30:00,107.970001,107.991997,107.930000,107.988998,0.000000
2019-01-04 11:40:00,107.988998,108.014000,107.970001,107.992996,0.000000
2019-01-04 11:50:00,107.994003,107.994003,107.940002,107.960999,0.000000
2019-01-04 12:00:00,107.959999,107.992996,107.945999,107.973000,0.000000
2019-01-04 12:10:00,107.988998,108.007004,107.949997,107.995003,0.000000
2019-01-04 12:20:00,107.995003,108.042999,107.985001,108.028999,0.000000
2019-01-04 12:30:00,108.026001,108.058998,107.980003,108.028000,0.000000
2019-01-04 12:40:00,108.027000,108.029999,107.980003,107.986000,0.000000
2019-01-04 12:50:00,107.986000,108.033997,107.980003,107.996002,0.000000
2019-01-04 13:00:00,107.989998,108.014999,107.970001,108.002998,0.000000
2019-01-04 13:10:00,108.002998,108.046997,107.989998,108.014999,0.000000
2019-01-04 13:20:00,108.012001,108.138000,108.000000,108.138000,0.000000
2019-01-04 13:30:00,108.140999,108.188004,108.059998,108.112000,0.000000
2019-01-04 13:40:00,108.105003,108.442001,108.105003,108.301003,0.000000
2019-01-04 13:50:00,108.295998,108.453003,108.240997,108.372002,0.000000
2019-01-04 14:00:00,108.370003,108.424004,108.279999,108.300003,0.000000
2019-01-04 14:10:00,108.296997,108.383003,108.275002,108.349998,0.000000
2019-01-04 14:20:00,108.349998,108.445999,108.330002,108.352997,0.000000
2019-01-04 14:30:00,108.351997,108.507004,108.330002,108.463997,0.000000
2019-01-04 14:40:00,108.461998,108.582001,108.435997,108.571999,0.000000
2019-01-04 14:50:00,108.572998,108.587997,108.510002,108.536003,0.000000
2019-01-04 15:00:00,108.536003,108.536003,108.419998,108.471001,0.000000
2019-01-04 15:10:00,108.467003,108.481003,108.369003,108.379997,0.000000
2019-01-04 15:20:00,108.383003,108.402000,108.196999,108.302002,0.000000
2019-01-04 15:30:00,108.301003,108.359001,108.160004,108.304001,0.000000
2019-01-04 15:40:00,108.297997,108.411003,108.252998,108.302002,0.000000
2019-01-04 15:50:00,108.304001,108.357002,108.260002,108.273003,0.000000
2019-01-04 16:00:00,108.275002,108.290001,108.098999,108.110001,0.000000
2019-01-04 16:10:00,108.109001,108.185997,108.063004,108.182999,0.000000
2019-01-04 16:20:00,108.185997,108.307999,108.160004,108.274002,0.000000
2019-01-04 16:30:00,108.274002,108.287003,108.190002,108.209999,0.000000
2019-01-04 16:40:00,108.209000,108.267998,108.192001,108.209000,0.000000
2019-01-04 16:50:00,108.209999,108.347000,108.199997,108.334000,0.000000
2019-01-04 17:00:00,108.334999,108.348000,108.268997,108.289001,0.000000
2019-01-04 17:10:00,108.289001,108.348000,108.269997,108.344002,0.000000
2019-01-04 17:20:00,108.343002,108.417000,108.309998,108.387001,0.000000
2019-01-04 17:30:00,108.384003,108.456001,108.350998,108.403000,0.000000
2019-01-04 17:40:00,108.404999,108.432999,108.370003,108.419998,0.000000
2019-01-04 17:50:00,108.421997,108.564003,108.379997,108.558998,0.000000
2019-01-04 18:00:00,108.556000,108.570999,108.431999,108.448997,0.000000
2019-01-04 18:10:00,108.448997,108.555000,108.440002,108.549004,0.000000
2019-01-04 18:20:00,108.550003,108.585999,108.459999,108.508003,0.000000
2019-01-04 18:30:00,108.508003,108.564003,108.483002,108.512001,0.000000
2019-01-04 18:40:00,108.515999,108.542999,108.443001,108.445000,0.000000
2019-01-04 18:50:00,108.442001,108.466003,108.349998,108.435997,0.000000
2019-01-04 19:00:00,108.439003,108.456001,108.389999,108.434998,0.000000
2019-01-04 19:10:00,108.435997,108.522003,108.414001,108.495003,0.000000
2019-01-04 19:20:00,108.492996,108.554001,108.482002,108.528999,0.000000
2019-01-04 19:30:00,108.531998,108.532997,108.459999,108.507004,0.000000
2019-01-04 19:40:00,108.514000,108.538002,108.459999,108.513000,0.000000
2019-01-04 19:50:00,108.513000,108.525002,108.453003,108.514999,0.000000
2019-01-04 20:00:00,108.514999,108.556999,108.489998,108.510002,0.000000
2019-01-04 20:10:00,108.514000,108.522003,108.440002,108.449997,0.000000
2019-01-04 20:20:00,108.449997,108.473000,108.410004,108.438004,0.000000
2019-01-04 20:30:00,108.435997,108.455002,108.410004,108.439003,0.000000
2019-01-04 20:40:00,108.438004,108.462997,108.419998,108.449997,0.000000
2019-01-04 20:50:00,108.449997,108.475998,108.440002,108.468002,0.000000
2019-01-04 21:00:00,108.470001,108.498001,108.441002,108.455002,0.000000
2019-01-04 21:10:00,108.459000,108.485001,108.442001,108.480003,0.000000
2019-01-04 21:20:00,108.482002,108.499001,108.473999,108.496002,0.000000
2019-01-04 21:30:00,108.496002,108.499001,108.419998,108.449997,0.000000
2019-01-04 21:40:00,108.438004,108.463997,108.425003,108.458000,0.000000
2019-01-04 21:50:00,108.458000,108.500000,108.419998,108.496002,0.000000
2019-01-04 22:00:00,108.496002,108.554001,108.445999,108.487999,0.000000
2019-01-04 22:10:00,108.480003,108.480003,108.480003,108.480003,0.000000
2019-01-07 00:10:00,108.550003,108.556999,108.449997,108.521004,0.000000
2019-01-07 00:20:00,108.521004,108.553001,108.459999,108.551003,0.000000
2019-01-07 00:30:00,108.551003,108.600998,108.519997,108.575996,0.000000
2019-01-07 00:40:00,108.575996,108.601997,108.550003,108.558998,0.000000
2019-01-07 00:50:00,108.558998,108.564003,108.489998,108.502998,0.000000
2019-01-07 01:00:00,108.502998,108.533997,108.470001,108.476997,0.000000
2019-01-07 01:10:00,108.474998,108.500999,108.419998,108.476997,0.000000
2019-01-07 01:20:00,108.476997,108.499001,108.440002,108.474998,0.000000
2019-01-07 01:30:00,108.478996,108.513000,108.430000,108.500000,0.000000
2019-01-07 01:40:00,108.499001,108.539001,108.459999,108.491997,0.000000
2019-01-07 01:50:00,108.488998,108.500000,108.349998,108.377998,0.000000
2019-01-07 02:00:00,108.378998,108.386002,108.317001,108.360001,0.000000
2019-01-07 02:10:00,108.370003,108.389999,108.309998,108.348000,0.000000
2019-01-07 02:20:00,108.348000,108.359001,108.279999,108.290001,0.000000
2019-01-07 02:30:00,108.290001,108.330002,108.250000,108.327003,0.000000
2019-01-07 02:40:00,108.329002,108.341003,108.260002,108.294998,0.000000
2019-01-07 02:50:00,108.294998,108.302002,108.250000,108.274002,0.000000
2019-01-07 03:00:00,108.274002,108.288002,108.230003,108.233002,0.000000
2019-01-07 03:10:00,108.237000,108.269997,108.158997,108.188004,0.000000
2019-01-07 03:20:00,108.190002,108.207001,108.079002,108.085999,0.000000
2019-01-07 03:30:00,108.087997,108.151001,108.078003,108.150002,0.000000
2019-01-07 03:40:00,108.153000,108.165001,108.089996,108.119003,0.000000
2019-01-07 03:50:00,108.119003,108.167999,108.080002,108.101997,0.000000
2019-01-07 04:00:00,108.101997,108.139999,108.059998,108.130997,0.000000
2019-01-07 04:10:00,108.134003,108.144997,108.019997,108.058998,0.000000
2019-01-07 04:20:00,108.060997,108.232002,108.019997,108.101997,0.000000
2019-01-07 04:30:00,108.100998,108.139000,108.050003,108.125999,0.000000
2019-01-07 04:40:00,108.120003,108.177002,108.099998,108.162003,0.000000
2019-01-07 04:50:00,108.157997,108.200996,108.110001,108.188004,0.000000
2019-01-07 05:00:00,108.190002,108.304001,108.179001,108.301003,0.000000
2019-01-07 05:10:00,108.301003,108.313004,108.239998,108.259003,0.000000
2019-01-07 05:20:00,108.254997,108.301003,108.251999,108.279999,0.000000
2019-01-07 05:30:00,108.279999,108.295998,108.239998,108.281998,0.000000
2019-01-07 05:40:00,108.279999,108.282997,108.208000,108.209999,0.000000
2019-01-07 05:50:00,108.214996,108.237000,108.180000,108.205002,0.000000
2019-01-07 06:00:00,108.206001,108.206001,108.120003,108.192001,0.000000
2019-01-07 06:10:00,108.196999,108.241997,108.150002,108.207001,0.000000
2019-01-07 06:20:00,108.199997,108.224998,108.160004,108.186996,0.000000
2019-01-07 06:30:00,108.186996,108.259003,108.169998,108.200996,0.000000
2019-01-07 06:40:00,108.199997,108.231003,108.190002,108.209999,0.000000
2019-01-07 06:50:00,108.209999,108.250000,108.199997,108.238998,0.000000
2019-01-07 07:00:00,108.238998,108.244003,108.180000,108.208000,0.000000
2019-01-07 07:10:00,108.208000,108.211998,108.091003,108.117996,0.000000
2019-01-07 07:20:00,108.120003,108.198997,108.080002,108.179001,0.000000
2019-01-07 07:30:00,108.177002,108.250999,108.175003,108.240997,0.000000
2019-01-07 07:40:00,108.240997,108.268997,108.180000,108.261002,0.000000
