Time	Open	High	Low	Close	Volume
2020-05-14 04:00:00	5844.593	5848.2	5844.593	5847.584	5
2020-05-14 04:05:00	5847.893	5853.614	5847.893	5851.893	5
2020-05-14 04:10:00	5851.605	5851.899	5851.075	5851.578	4
2020-05-14 04:15:00	5851.89	5853.414	5851.875	5853.414	5
2020-05-14 04:20:00	5853.099	5853.5	5850.599	5850.599	5
2020-05-14 04:25:00	5850.393	5850.605	5848.09	5848.09	4
2020-05-14 04:30:00	5847.905	5847.905	5837.599	5838.2	5
2020-05-14 04:35:00	5837.908	5840.617	5837.09	5840.075	4
2020-05-14 04:40:00	5839.881	5839.881	5833.075	5836.408	5
2020-05-14 04:45:00	5836.087	5838.108	5834.096	5836.914	5
2020-05-14 04:50:00	5837.093	5842.411	5837.093	5842.114	5
2020-05-14 04:55:00	5841.39	5841.7	5831.387	5831.387	5
2020-05-14 05:00:00	5831.2	5835.911	5829.075	5832.611	5
2020-05-14 05:05:00	5832.402	5834.599	5832.078	5832.578	5
2020-05-14 05:10:00	5833	5836.411	5832.087	5835.375	5
2020-05-14 05:15:00	5835.105	5837.114	5833.111	5833.5	5
2020-05-14 05:20:00	5833.093	5839.2	5832.099	5837.914	5
2020-05-14 05:25:00	5837.605	5837.887	5833.917	5836.114	5
2020-05-14 05:30:00	5836.5	5836.584	5829.875	5829.875	5
2020-05-14 05:35:00	5827.596	5832.414	5825.575	5830.096	5
2020-05-14 05:40:00	5829.093	5835.414	5828.905	5835.078	5
2020-05-14 05:45:00	5835.39	5837.396	5830.396	5830.599	5
2020-05-14 05:50:00	5830.387	5831.602	5827.908	5829.093	5
2020-05-14 05:55:00	5828.611	5831.899	5827.89	5828.402	5
2020-05-14 06:00:00	5828.108	5833.89	5817.593	5819.108	5
2020-05-14 06:05:00	5817.887	5820.099	5812	5818.914	5
2020-05-14 06:10:00	5819.099	5823.087	5812.599	5814.7	5
2020-05-14 06:15:00	5814.887	5819.108	5812.899	5814.384	5
2020-05-14 06:20:00	5814.075	5819.605	5813.902	5819.593	5
2020-05-14 06:25:00	5819.099	5820.7	5816.575	5817.581	5
2020-05-14 06:30:00	5817.114	5821.617	5816.578	5816.578	5
2020-05-14 06:35:00	5816.108	5816.387	5806.399	5813.599	5
2020-05-14 06:40:00	5813.893	5820.411	5812.608	5815.378	5
2020-05-14 06:45:00	5815.599	5816.596	5810.117	5814.39	5
2020-05-14 06:50:00	5814.611	5815.611	5810.587	5814.608	5
2020-05-14 06:55:00	5815.084	5827.596	5812.587	5827.5	5
2020-05-14 07:00:00	5827.59	5828.608	5812.2	5826.59	5
2020-05-14 07:05:00	5826.2	5827.896	5811.7	5812.408	5
2020-05-14 07:10:00	5811.914	5830.875	5807.581	5823.39	5
2020-05-14 07:15:00	5823.111	5831.387	5817.411	5829.111	5
2020-05-14 07:20:00	5829.378	5837.605	5824.096	5833.093	5
2020-05-14 07:25:00	5832.881	5833.881	5818.393	5819.875	5
2020-05-14 07:30:00	5819.587	5827.89	5808.599	5814.102	5
2020-05-14 07:35:00	5813.578	5830.399	5811.596	5830.399	5
2020-05-14 07:40:00	5830.087	5831.096	5818.887	5820.2	5
2020-05-14 07:45:00	5820.605	5823	5813.117	5813.117	5
2020-05-14 07:50:00	5812.908	5813.408	5796.414	5801.108	5
2020-05-14 07:55:00	5801.593	5808.111	5796.081	5799.384	5
2020-05-14 08:00:00	5799.111	5800.7	5782.111	5794.417	5
2020-05-14 08:05:00	5794.2	5794.2	5780.593	5784.593	5
2020-05-14 08:10:00	5785.075	5792.896	5781.878	5786.896	5
2020-05-14 08:15:00	5787.09	5791.087	5776.199	5777.675	5
2020-05-14 08:20:00	5777.411	5788.399	5775.181	5786.387	5
2020-05-14 08:25:00	5786.187	5788.899	5782.205	5785.711	5
2020-05-14 08:30:00	5786.211	5787.199	5773.196	5776.402	5
2020-05-14 08:35:00	5775.717	5782.8	5774.687	5777.881	5
2020-05-14 08:40:00	5778.193	5779.375	5759.678	5764.3	5
2020-05-14 08:45:00	5764	5769.202	5759.181	5766.211	5
2020-05-14 08:50:00	5766.702	5774.414	5764.384	5772.381	5
2020-05-14 08:55:00	5772.717	5777.69	5769.69	5773.681	5
2020-05-14 09:00:00	5773.199	5778.69	5770.181	5776.884	5
2020-05-14 09:05:00	5776.696	5786.684	5775.214	5778.896	5
2020-05-14 09:10:00	5779.178	5783.905	5773.699	5777.702	5
2020-05-14 09:15:00	5777.211	5782.199	5771.184	5771.184	5
2020-05-14 09:20:00	5770.39	5772.193	5764.687	5770.178	5
2020-05-14 09:25:00	5770.408	5773.717	5765.175	5770.893	5
2020-05-14 09:30:00	5771.411	5773.202	5765.702	5767.89	5
2020-05-14 09:35:00	5767.714	5770.5	5763.714	5769.39	5
2020-05-14 09:40:00	5769.684	5770.202	5764.187	5765.887	5
2020-05-14 09:45:00	5766.214	5769.178	5763.884	5767.193	5
2020-05-14 09:50:00	5766.393	5774.184	5766.175	5767.193	5
2020-05-14 09:55:00	5767.5	5784.19	5765.693	5782.717	5
2020-05-14 10:00:00	5782.399	5784.914	5770.917	5774.908	5
2020-05-14 10:05:00	5776.184	5777.205	5766.187	5766.5	5
2020-05-14 10:10:00	5766.717	5766.717	5759.681	5761.402	5
2020-05-14 10:15:00	5761.69	5766.208	5760.675	5764.408	5
2020-05-14 10:20:00	5764.69	5765.187	5759.702	5761.375	5
2020-05-14 10:25:00	5761.717	5766.675	5756.402	5766.675	5
2020-05-14 10:30:00	5766.411	5768.702	5759.678	5760.414	5
2020-05-14 10:35:00	5760.208	5761.408	5757	5760.917	5
2020-05-14 10:40:00	5761.3	5763.717	5756.911	5757.681	5
2020-05-14 10:45:00	5757.887	5758.214	5754.199	5754.217	5
2020-05-14 10:50:00	5754.396	5758.3	5750.678	5755.414	5
2020-05-14 10:55:00	5755.678	5768.89	5755.217	5768.89	5
2020-05-14 11:00:00	5769.208	5770.905	5764.205	5765.214	5
2020-05-14 11:05:00	5764.681	5765.914	5759.684	5760.202	5
2020-05-14 11:10:00	5759.711	5760.3	5750.678	5752.208	5
2020-05-14 11:15:00	5752.381	5756.196	5749.89	5753.908	5
2020-05-14 11:20:00	5753.705	5753.705	5746.681	5750.396	5
2020-05-14 11:25:00	5750.208	5750.8	5744.384	5744.684	5
2020-05-14 11:30:00	5744.378	5745.205	5738.175	5741.687	5
2020-05-14 11:35:00	5740.696	5746.211	5739.875	5744.875	5
2020-05-14 11:40:00	5745.214	5745.214	5733.399	5734.884	5
2020-05-14 11:45:00	5735.178	5744.417	5734.875	5741.911	5
2020-05-14 11:50:00	5741.711	5745.708	5738.184	5741.687	5
2020-05-14 11:55:00	5741.89	5742.702	5733.375	5737.702	5
2020-05-14 12:00:00	5738.393	5742.193	5733.193	5733.893	5
2020-05-14 12:05:00	5733.411	5733.705	5723.905	5724.8	5
2020-05-14 12:10:00	5724.399	5727.211	5721.411	5722.378	5
2020-05-14 12:15:00	5722.693	5725.205	5716.211	5717.711	5
2020-05-14 12:20:00	5718.205	5718.205	5706.702	5709.175	5
2020-05-14 12:25:00	5709.399	5714.89	5706.5	5711.908	5
2020-05-14 12:30:00	5710.69	5716.411	5695.175	5696.911	5
2020-05-14 12:35:00	5696.208	5701.878	5694.893	5700.714	5
2020-05-14 12:40:00	5700.393	5704.375	5695.678	5695.69	5
2020-05-14 12:45:00	5695.375	5702.211	5694.678	5695.893	5
2020-05-14 12:50:00	5696.208	5702.696	5692.184	5700.893	5
2020-05-14 12:55:00	5700.702	5706.205	5699.208	5705.702	5
2020-05-14 13:00:00	5705.384	5711.205	5697.199	5710.208	5
2020-05-14 13:05:00	5709.8	5716.214	5706.396	5714.887	5
2020-05-14 13:10:00	5713.902	5715.181	5707.69	5711.875	5
2020-05-14 13:15:00	5711.678	5712.887	5702.711	5703.705	5
2020-05-14 13:20:00	5703.375	5709.717	5703.375	5708.702	5
2020-05-14 13:25:00	5709.208	5712.217	5703.178	5703.702	5
2020-05-14 13:30:00	5703.905	5718.378	5700.902	5705.687	5
2020-05-14 13:35:00	5706.414	5718.714	5698.205	5700.878	5
2020-05-14 13:40:00	5699.911	5703.717	5692.902	5698.187	5
2020-05-14 13:45:00	5697.381	5703.39	5685.211	5686.693	5
2020-05-14 13:50:00	5686.3	5687.387	5671.411	5672.402	5
2020-05-14 13:55:00	5672.199	5676.708	5665.69	5667.196	5
2020-05-14 14:00:00	5666.684	5674.214	5658.69	5662.184	5
2020-05-14 14:05:00	5662.414	5678.8	5662.217	5678.414	5
2020-05-14 14:10:00	5678.211	5688.687	5674.699	5677.196	5
2020-05-14 14:15:00	5676.917	5683.205	5670.184	5678.699	5
2020-05-14 14:20:00	5678.393	5687.214	5672.902	5686.905	5
2020-05-14 14:25:00	5686.69	5692.205	5677.702	5678.202	5
2020-05-14 14:30:00	5678.402	5693.405	5678.175	5692.69	5
2020-05-14 14:35:00	5692.19	5712.717	5691.181	5711.387	5
2020-05-14 14:40:00	5711.199	5712.705	5702.378	5711.417	5
2020-05-14 14:45:00	5710.887	5724.211	5707.5	5723.384	5
2020-05-14 14:50:00	5723.184	5735.687	5720.693	5731.914	5
2020-05-14 14:55:00	5731.678	5732.687	5718.899	5724.714	5
2020-05-14 15:00:00	5724.417	5735.393	5723.417	5732.411	5
2020-05-14 15:05:00	5732.187	5751.69	5731.5	5744.678	5
2020-05-14 15:10:00	5745.196	5748.399	5741.184	5741.378	5
2020-05-14 15:15:00	5741.69	5757.8	5740.193	5752.414	5
2020-05-14 15:20:00	5752.714	5752.714	5733.678	5737.405	5
2020-05-14 15:25:00	5737.681	5739.711	5726.693	5734.896	5
2020-05-14 15:30:00	5734.69	5748.178	5732.402	5741.69	5
2020-05-14 15:35:00	5742.193	5756.687	5734.217	5736.681	5
2020-05-14 15:40:00	5736.414	5738.711	5728.696	5736.708	5
2020-05-14 15:45:00	5736.5	5738.711	5731.702	5732.687	5
2020-05-14 15:50:00	5732.881	5749.414	5730.678	5747.696	5
2020-05-14 15:55:00	5747.884	5747.884	5734.184	5734.693	5
2020-05-14 16:00:00	5735.187	5740.199	5726.693	5730.696	5
2020-05-14 16:05:00	5730.175	5732.384	5727.178	5729.178	5
2020-05-14 16:10:00	5728.896	5739.914	5727.875	5734.39	5
2020-05-14 16:15:00	5734.208	5741.717	5732.881	5733.717	5
2020-05-14 16:20:00	5733.19	5749.399	5732.902	5747.5	5
2020-05-14 16:25:00	5747.893	5748.396	5739.896	5740.887	5
2020-05-14 16:30:00	5741.3	5748.411	5740.884	5746.899	5
2020-05-14 16:35:00	5747.211	5751.8	5745.396	5746.893	5
2020-05-14 16:40:00	5747.393	5749.717	5744.181	5744.384	5
2020-05-14 16:45:00	5744.678	5746.405	5741.396	5743	5
2020-05-14 16:50:00	5743.199	5760.187	5740.914	5759.8	5
2020-05-14 16:55:00	5759.89	5767.381	5758.893	5765.696	5
2020-05-14 17:00:00	5766.405	5768.387	5757.705	5757.705	5
2020-05-14 17:05:00	5757.417	5766.178	5757.417	5764.178	5
2020-05-14 17:10:00	5764.399	5769.905	5763.693	5766.902	5
2020-05-14 17:15:00	5767.196	5770.917	5766.675	5769.705	5
2020-05-14 17:20:00	5769.396	5772.714	5767.875	5768.884	5
2020-05-14 17:25:00	5769.193	5781.378	5769.193	5780.875	5
2020-05-14 17:30:00	5781.19	5785.911	5774.202	5774.714	5
2020-05-14 17:35:00	5774.387	5778.402	5771.217	5771.217	5
2020-05-14 17:40:00	5771.402	5773.414	5768.702	5769.917	5
2020-05-14 17:45:00	5769.381	5775.202	5769.381	5772.19	5
2020-05-14 17:50:00	5772.405	5773.396	5765.39	5767.687	5
2020-05-14 17:55:00	5767.887	5772.405	5759.89	5761.402	5
2020-05-14 18:00:00	5761.8	5762.5	5753.393	5755.208	5
2020-05-14 18:05:00	5754.893	5757.69	5750.384	5756.69	5
2020-05-14 18:10:00	5756.881	5759.5	5754.408	5759.217	5
2020-05-14 18:15:00	5759.396	5762.708	5754.19	5759.705	5
2020-05-14 18:20:00	5758.887	5765.896	5758.402	5762.896	5
2020-05-14 18:25:00	5763.411	5766	5761.881	5765.181	5
2020-05-14 18:30:00	5766.378	5768.399	5757.711	5757.875	5
2020-05-14 18:35:00	5758.178	5759.884	5748.893	5750.193	5
2020-05-14 18:40:00	5750.396	5754.917	5745.208	5748.375	5
2020-05-14 18:45:00	5749.193	5750.402	5744.202	5747.184	5
2020-05-14 18:50:00	5746.887	5754.902	5746.187	5754.39	5
2020-05-14 18:55:00	5754.681	5760.408	5750.902	5758.196	5
2020-05-14 19:00:00	5758.414	5773.193	5754.399	5772.875	5
2020-05-14 19:05:00	5772.411	5777.884	5766.896	5774.39	5
2020-05-14 19:10:00	5774.181	5775.408	5766.908	5770.881	5
2020-05-14 19:15:00	5771.39	5777.893	5769.911	5773.911	5
2020-05-14 19:20:00	5773.714	5786.908	5772.184	5785.884	5
2020-05-14 19:25:00	5785.69	5786.887	5777.884	5782.396	5
2020-05-14 19:30:00	5782.714	5786.908	5775.393	5775.393	5
2020-05-14 19:35:00	5775.714	5776.181	5767.696	5772.681	5
2020-05-14 19:40:00	5772.89	5778.681	5767.193	5778.681	5
2020-05-14 19:45:00	5778.899	5786.387	5778.5	5783.89	5
2020-05-14 19:50:00	5783.705	5791.381	5783.705	5787.896	5
2020-05-14 19:55:00	5787.205	5787.5	5777.8	5781.884	5
