Datetime,GLEN.L_TP,GLEN.L_M_O,GLEN.L_M_O_S1,GLEN.L_M_O_S2,GLEN.L_M_O_Mc_2_1,GLEN.L_WU,GLEN.L_WL,GLEN.L_C_O,GLEN.L_C_O_S1,GLEN.L_C_O_S2,GLEN.L_C_O_Mc_2_1,GLEN.L_C_OxVR,GLEN.L_C_OxVR_S1,GLEN.L_C_OxVR_S2,GLEN.L_C_OxVR_Mc_2_1,GLEN.L_TPxVR,GLEN.L_TPxVR_S1,GLEN.L_TPxVR_S2,GLEN.L_TPxVR_Mc_2_1,GLEN.L_VR,GLEN.L_VR_S1,GLEN.L_VR_S2,GLEN.L_VR_Mc_2_1,GLEN.L_M2MRxVR,GLEN.L_M2MRxVR_S1,GLEN.L_M2MRxVR_S2,GLEN.L_M2MRxVR_Mc_2_1,MRW.L_TP,MRW.L_M_O,MRW.L_M_O_S1,MRW.L_M_O_S2,MRW.L_M_O_Mc_2_1,MRW.L_WU,MRW.L_WL,MRW.L_C_O,MRW.L_C_O_S1,MRW.L_C_O_S2,MRW.L_C_O_Mc_2_1,MRW.L_C_OxVR,MRW.L_C_OxVR_S1,MRW.L_C_OxVR_S2,MRW.L_C_OxVR_Mc_2_1,MRW.L_TPxVR,MRW.L_TPxVR_S1,MRW.L_TPxVR_S2,MRW.L_TPxVR_Mc_2_1,MRW.L_VR,MRW.L_VR_S1,MRW.L_VR_S2,MRW.L_VR_Mc_2_1,MRW.L_M2MRxVR,MRW.L_M2MRxVR_S1,MRW.L_M2MRxVR_S2,MRW.L_M2MRxVR_Mc_2_1,NG.L_TP,NG.L_M_O,NG.L_M_O_S1,NG.L_M_O_S2,NG.L_M_O_Mc_2_1,NG.L_WU,NG.L_WL,NG.L_C_O,NG.L_C_O_S1,NG.L_C_O_S2,NG.L_C_O_Mc_2_1,NG.L_C_OxVR,NG.L_C_OxVR_S1,NG.L_C_OxVR_S2,NG.L_C_OxVR_Mc_2_1,NG.L_TPxVR,NG.L_TPxVR_S1,NG.L_TPxVR_S2,NG.L_TPxVR_Mc_2_1,NG.L_VR,NG.L_VR_S1,NG.L_VR_S2,NG.L_VR_Mc_2_1,NG.L_M2MRxVR,NG.L_M2MRxVR_S1,NG.L_M2MRxVR_S2,NG.L_M2MRxVR_Mc_2_1,BP.L_TP,BP.L_M_O,BP.L_M_O_S1,BP.L_M_O_S2,BP.L_M_O_Mc_2_1,BP.L_WU,BP.L_WL,BP.L_C_O,BP.L_C_O_S1,BP.L_C_O_S2,BP.L_C_O_Mc_2_1,BP.L_C_OxVR,BP.L_C_OxVR_S1,BP.L_C_OxVR_S2,BP.L_C_OxVR_Mc_2_1,BP.L_TPxVR,BP.L_TPxVR_S1,BP.L_TPxVR_S2,BP.L_TPxVR_Mc_2_1,BP.L_VR,BP.L_VR_S1,BP.L_VR_S2,BP.L_VR_Mc_2_1,BP.L_M2MRxVR,BP.L_M2MRxVR_S1,BP.L_M2MRxVR_S2,BP.L_M2MRxVR_Mc_2_1,LLOY.L_TP,LLOY.L_M_O,LLOY.L_M_O_S1,LLOY.L_M_O_S2,LLOY.L_M_O_Mc_2_1,LLOY.L_WU,LLOY.L_WL,LLOY.L_C_O,LLOY.L_C_O_S1,LLOY.L_C_O_S2,LLOY.L_C_O_Mc_2_1,LLOY.L_C_OxVR,LLOY.L_C_OxVR_S1,LLOY.L_C_OxVR_S2,LLOY.L_C_OxVR_Mc_2_1,LLOY.L_TPxVR,LLOY.L_TPxVR_S1,LLOY.L_TPxVR_S2,LLOY.L_TPxVR_Mc_2_1,LLOY.L_VR,LLOY.L_VR_S1,LLOY.L_VR_S2,LLOY.L_VR_Mc_2_1,LLOY.L_M2MRxVR,LLOY.L_M2MRxVR_S1,LLOY.L_M2MRxVR_S2,LLOY.L_M2MRxVR_Mc_2_1,AV.L_TP,AV.L_M_O,AV.L_M_O_S1,AV.L_M_O_S2,AV.L_M_O_Mc_2_1,AV.L_WU,AV.L_WL,AV.L_C_O,AV.L_C_O_S1,AV.L_C_O_S2,AV.L_C_O_Mc_2_1,AV.L_C_OxVR,AV.L_C_OxVR_S1,AV.L_C_OxVR_S2,AV.L_C_OxVR_Mc_2_1,AV.L_TPxVR,AV.L_TPxVR_S1,AV.L_TPxVR_S2,AV.L_TPxVR_Mc_2_1,AV.L_VR,AV.L_VR_S1,AV.L_VR_S2,AV.L_VR_Mc_2_1,AV.L_M2MRxVR,AV.L_M2MRxVR_S1,AV.L_M2MRxVR_S2,AV.L_M2MRxVR_Mc_2_1,AV.L_T_M_O_l,VOD.L_TP,VOD.L_M_O,VOD.L_M_O_S1,VOD.L_M_O_S2,VOD.L_M_O_Mc_2_1,VOD.L_WU,VOD.L_WL,VOD.L_C_O,VOD.L_C_O_S1,VOD.L_C_O_S2,VOD.L_C_O_Mc_2_1,VOD.L_C_OxVR,VOD.L_C_OxVR_S1,VOD.L_C_OxVR_S2,VOD.L_C_OxVR_Mc_2_1,VOD.L_TPxVR,VOD.L_TPxVR_S1,VOD.L_TPxVR_S2,VOD.L_TPxVR_Mc_2_1,VOD.L_VR,VOD.L_VR_S1,VOD.L_VR_S2,VOD.L_VR_Mc_2_1,VOD.L_M2MRxVR,VOD.L_M2MRxVR_S1,VOD.L_M2MRxVR_S2,VOD.L_M2MRxVR_Mc_2_1,TSCO.L_TP,TSCO.L_M_O,TSCO.L_M_O_S1,TSCO.L_M_O_S2,TSCO.L_M_O_Mc_2_1,TSCO.L_WU,TSCO.L_WL,TSCO.L_C_O,TSCO.L_C_O_S1,TSCO.L_C_O_S2,TSCO.L_C_O_Mc_2_1,TSCO.L_C_OxVR,TSCO.L_C_OxVR_S1,TSCO.L_C_OxVR_S2,TSCO.L_C_OxVR_Mc_2_1,TSCO.L_TPxVR,TSCO.L_TPxVR_S1,TSCO.L_TPxVR_S2,TSCO.L_TPxVR_Mc_2_1,TSCO.L_VR,TSCO.L_VR_S1,TSCO.L_VR_S2,TSCO.L_VR_Mc_2_1,TSCO.L_M2MRxVR,TSCO.L_M2MRxVR_S1,TSCO.L_M2MRxVR_S2,TSCO.L_M2MRxVR_Mc_2_1,BLND.L_TP,BLND.L_M_O,BLND.L_M_O_S1,BLND.L_M_O_S2,BLND.L_M_O_Mc_2_1,BLND.L_WU,BLND.L_WL,BLND.L_C_O,BLND.L_C_O_S1,BLND.L_C_O_S2,BLND.L_C_O_Mc_2_1,BLND.L_C_OxVR,BLND.L_C_OxVR_S1,BLND.L_C_OxVR_S2,BLND.L_C_OxVR_Mc_2_1,BLND.L_TPxVR,BLND.L_TPxVR_S1,BLND.L_TPxVR_S2,BLND.L_TPxVR_Mc_2_1,BLND.L_VR,BLND.L_VR_S1,BLND.L_VR_S2,BLND.L_VR_Mc_2_1,BLND.L_M2MRxVR,BLND.L_M2MRxVR_S1,BLND.L_M2MRxVR_S2,BLND.L_M2MRxVR_Mc_2_1,DLG.L_TP,DLG.L_M_O,DLG.L_M_O_S1,DLG.L_M_O_S2,DLG.L_M_O_Mc_2_1,DLG.L_WU,DLG.L_WL,DLG.L_C_O,DLG.L_C_O_S1,DLG.L_C_O_S2,DLG.L_C_O_Mc_2_1,DLG.L_C_OxVR,DLG.L_C_OxVR_S1,DLG.L_C_OxVR_S2,DLG.L_C_OxVR_Mc_2_1,DLG.L_TPxVR,DLG.L_TPxVR_S1,DLG.L_TPxVR_S2,DLG.L_TPxVR_Mc_2_1,DLG.L_VR,DLG.L_VR_S1,DLG.L_VR_S2,DLG.L_VR_Mc_2_1,DLG.L_M2MRxVR,DLG.L_M2MRxVR_S1,DLG.L_M2MRxVR_S2,DLG.L_M2MRxVR_Mc_2_1,GVC.L_TP,GVC.L_M_O,GVC.L_M_O_S1,GVC.L_M_O_S2,GVC.L_M_O_Mc_2_1,GVC.L_WU,GVC.L_WL,GVC.L_C_O,GVC.L_C_O_S1,GVC.L_C_O_S2,GVC.L_C_O_Mc_2_1,GVC.L_C_OxVR,GVC.L_C_OxVR_S1,GVC.L_C_OxVR_S2,GVC.L_C_OxVR_Mc_2_1,GVC.L_TPxVR,GVC.L_TPxVR_S1,GVC.L_TPxVR_S2,GVC.L_TPxVR_Mc_2_1,GVC.L_VR,GVC.L_VR_S1,GVC.L_VR_S2,GVC.L_VR_Mc_2_1,GVC.L_M2MRxVR,GVC.L_M2MRxVR_S1,GVC.L_M2MRxVR_S2,GVC.L_M2MRxVR_Mc_2_1,RMG.L_TP,RMG.L_M_O,RMG.L_M_O_S1,RMG.L_M_O_S2,RMG.L_M_O_Mc_2_1,RMG.L_WU,RMG.L_WL,RMG.L_C_O,RMG.L_C_O_S1,RMG.L_C_O_S2,RMG.L_C_O_Mc_2_1,RMG.L_C_OxVR,RMG.L_C_OxVR_S1,RMG.L_C_OxVR_S2,RMG.L_C_OxVR_Mc_2_1,RMG.L_TPxVR,RMG.L_TPxVR_S1,RMG.L_TPxVR_S2,RMG.L_TPxVR_Mc_2_1,RMG.L_VR,RMG.L_VR_S1,RMG.L_VR_S2,RMG.L_VR_Mc_2_1,RMG.L_M2MRxVR,RMG.L_M2MRxVR_S1,RMG.L_M2MRxVR_S2,RMG.L_M2MRxVR_Mc_2_1,SGE.L_TP,SGE.L_M_O,SGE.L_M_O_S1,SGE.L_M_O_S2,SGE.L_M_O_Mc_2_1,SGE.L_WU,SGE.L_WL,SGE.L_C_O,SGE.L_C_O_S1,SGE.L_C_O_S2,SGE.L_C_O_Mc_2_1,SGE.L_C_OxVR,SGE.L_C_OxVR_S1,SGE.L_C_OxVR_S2,SGE.L_C_OxVR_Mc_2_1,SGE.L_TPxVR,SGE.L_TPxVR_S1,SGE.L_TPxVR_S2,SGE.L_TPxVR_Mc_2_1,SGE.L_VR,SGE.L_VR_S1,SGE.L_VR_S2,SGE.L_VR_Mc_2_1,SGE.L_M2MRxVR,SGE.L_M2MRxVR_S1,SGE.L_M2MRxVR_S2,SGE.L_M2MRxVR_Mc_2_1,WPP.L_TP,WPP.L_M_O,WPP.L_M_O_S1,WPP.L_M_O_S2,WPP.L_M_O_Mc_2_1,WPP.L_WU,WPP.L_WL,WPP.L_C_O,WPP.L_C_O_S1,WPP.L_C_O_S2,WPP.L_C_O_Mc_2_1,WPP.L_C_OxVR,WPP.L_C_OxVR_S1,WPP.L_C_OxVR_S2,WPP.L_C_OxVR_Mc_2_1,WPP.L_TPxVR,WPP.L_TPxVR_S1,WPP.L_TPxVR_S2,WPP.L_TPxVR_Mc_2_1,WPP.L_VR,WPP.L_VR_S1,WPP.L_VR_S2,WPP.L_VR_Mc_2_1,WPP.L_M2MRxVR,WPP.L_M2MRxVR_S1,WPP.L_M2MRxVR_S2,WPP.L_M2MRxVR_Mc_2_1,AAL.L_TP,AAL.L_M_O,AAL.L_M_O_S1,AAL.L_M_O_S2,AAL.L_M_O_Mc_2_1,AAL.L_WU,AAL.L_WL,AAL.L_C_O,AAL.L_C_O_S1,AAL.L_C_O_S2,AAL.L_C_O_Mc_2_1,AAL.L_C_OxVR,AAL.L_C_OxVR_S1,AAL.L_C_OxVR_S2,AAL.L_C_OxVR_Mc_2_1,AAL.L_TPxVR,AAL.L_TPxVR_S1,AAL.L_TPxVR_S2,AAL.L_TPxVR_Mc_2_1,AAL.L_VR,AAL.L_VR_S1,AAL.L_VR_S2,AAL.L_VR_Mc_2_1,AAL.L_M2MRxVR,AAL.L_M2MRxVR_S1,AAL.L_M2MRxVR_S2,AAL.L_M2MRxVR_Mc_2_1,EVR.L_TP,EVR.L_M_O,EVR.L_M_O_S1,EVR.L_M_O_S2,EVR.L_M_O_Mc_2_1,EVR.L_WU,EVR.L_WL,EVR.L_C_O,EVR.L_C_O_S1,EVR.L_C_O_S2,EVR.L_C_O_Mc_2_1,EVR.L_C_OxVR,EVR.L_C_OxVR_S1,EVR.L_C_OxVR_S2,EVR.L_C_OxVR_Mc_2_1,EVR.L_TPxVR,EVR.L_TPxVR_S1,EVR.L_TPxVR_S2,EVR.L_TPxVR_Mc_2_1,EVR.L_VR,EVR.L_VR_S1,EVR.L_VR_S2,EVR.L_VR_Mc_2_1,EVR.L_M2MRxVR,EVR.L_M2MRxVR_S1,EVR.L_M2MRxVR_S2,EVR.L_M2MRxVR_Mc_2_1,FRES.L_TP,FRES.L_M_O,FRES.L_M_O_S1,FRES.L_M_O_S2,FRES.L_M_O_Mc_2_1,FRES.L_WU,FRES.L_WL,FRES.L_C_O,FRES.L_C_O_S1,FRES.L_C_O_S2,FRES.L_C_O_Mc_2_1,FRES.L_C_OxVR,FRES.L_C_OxVR_S1,FRES.L_C_OxVR_S2,FRES.L_C_OxVR_Mc_2_1,FRES.L_TPxVR,FRES.L_TPxVR_S1,FRES.L_TPxVR_S2,FRES.L_TPxVR_Mc_2_1,FRES.L_VR,FRES.L_VR_S1,FRES.L_VR_S2,FRES.L_VR_Mc_2_1,FRES.L_M2MRxVR,FRES.L_M2MRxVR_S1,FRES.L_M2MRxVR_S2,FRES.L_M2MRxVR_Mc_2_1,RDSB.L_TP,RDSB.L_M_O,RDSB.L_M_O_S1,RDSB.L_M_O_S2,RDSB.L_M_O_Mc_2_1,RDSB.L_WU,RDSB.L_WL,RDSB.L_C_O,RDSB.L_C_O_S1,RDSB.L_C_O_S2,RDSB.L_C_O_Mc_2_1,RDSB.L_C_OxVR,RDSB.L_C_OxVR_S1,RDSB.L_C_OxVR_S2,RDSB.L_C_OxVR_Mc_2_1,RDSB.L_TPxVR,RDSB.L_TPxVR_S1,RDSB.L_TPxVR_S2,RDSB.L_TPxVR_Mc_2_1,RDSB.L_VR,RDSB.L_VR_S1,RDSB.L_VR_S2,RDSB.L_VR_Mc_2_1,RDSB.L_M2MRxVR,RDSB.L_M2MRxVR_S1,RDSB.L_M2MRxVR_S2,RDSB.L_M2MRxVR_Mc_2_1,RIO.L_TP,RIO.L_M_O,RIO.L_M_O_S1,RIO.L_M_O_S2,RIO.L_M_O_Mc_2_1,RIO.L_WU,RIO.L_WL,RIO.L_C_O,RIO.L_C_O_S1,RIO.L_C_O_S2,RIO.L_C_O_Mc_2_1,RIO.L_C_OxVR,RIO.L_C_OxVR_S1,RIO.L_C_OxVR_S2,RIO.L_C_OxVR_Mc_2_1,RIO.L_TPxVR,RIO.L_TPxVR_S1,RIO.L_TPxVR_S2,RIO.L_TPxVR_Mc_2_1,RIO.L_VR,RIO.L_VR_S1,RIO.L_VR_S2,RIO.L_VR_Mc_2_1,RIO.L_M2MRxVR,RIO.L_M2MRxVR_S1,RIO.L_M2MRxVR_S2,RIO.L_M2MRxVR_Mc_2_1,WG.L_TP,WG.L_M_O,WG.L_M_O_S1,WG.L_M_O_S2,WG.L_M_O_Mc_2_1,WG.L_WU,WG.L_WL,WG.L_C_O,WG.L_C_O_S1,WG.L_C_O_S2,WG.L_C_O_Mc_2_1,WG.L_C_OxVR,WG.L_C_OxVR_S1,WG.L_C_OxVR_S2,WG.L_C_OxVR_Mc_2_1,WG.L_TPxVR,WG.L_TPxVR_S1,WG.L_TPxVR_S2,WG.L_TPxVR_Mc_2_1,WG.L_VR,WG.L_VR_S1,WG.L_VR_S2,WG.L_VR_Mc_2_1,WG.L_M2MRxVR,WG.L_M2MRxVR_S1,WG.L_M2MRxVR_S2,WG.L_M2MRxVR_Mc_2_1
2018-10-26 11:00:00,296.999990,0.174988,-0.274994,-0.199997,-0.224991,0.399994,1.200012,1.149994,-0.149994,0.100006,-0.649994,1.323196,-0.160217,0.110398,-0.741706,341.731394,316.618614,327.365815,-12.556390,1.150611,1.068154,1.103914,-0.041228,0.001165,-0.000270,0.001212,-0.000717,248.750000,-0.500000,-1.050003,-0.170502,-0.275002,0.050003,0.399994,-0.650009,-1.699997,-0.699997,-0.524994,-1.057437,-3.019118,-0.476537,-0.980841,404.667455,443.603994,171.147527,19.468269,1.626804,1.775955,0.680770,0.074576,-0.007809,-0.011150,-0.003755,-0.001671,836.733337,1.300018,4.900024,-4.149964,1.800003,2.700012,0.299988,0.200012,8.600036,-7.199952,4.200012,0.283417,10.203843,-11.307217,4.960213,1185.652833,988.621711,1302.589658,-98.515561,1.417002,1.186488,1.570457,-0.115257,0.008686,0.002215,-0.008090,-0.003236,519.200012,1.400024,-3.100006,-2.100006,-2.250015,0.000000,0.099976,2.900024,-3.500000,-3.700012,-3.200012,2.347831,-5.767645,-4.094576,-4.057738,420.339285,852.897356,577.407121,216.279035,0.809590,1.647899,1.106639,0.419154,0.001564,-0.014513,-0.014573,-0.008039,56.846667,-0.125000,-0.114001,0.039997,0.005499,0.029999,0.009998,-0.270000,-0.100003,0.039997,0.084998,-0.159914,-0.063218,0.023947,0.048348,33.668747,36.033574,34.199344,1.182414,0.592273,0.632161,0.598728,0.019944,-0.001050,-0.001372,-0.001568,-0.000161,412.829336,-0.055985,-0.649994,0.427705,-0.297005,0.688019,0.699982,-0.100006,0.399994,0.333710,0.250000,-0.056918,0.334181,0.351870,0.195549,234.959888,344.378269,435.225015,54.709190,0.569145,0.835464,1.054420,0.133159,0.001374,-0.001911,-0.000653,-0.001642,1,145.105331,0.307999,0.260003,-0.201202,-0.023998,0.435990,0.000000,0.180008,0.320007,-0.500000,0.069999,0.082604,0.162849,-0.244645,0.040123,66.587176,73.677276,70.848931,3.545050,0.458889,0.508891,0.489291,0.025001,0.001230,-0.000487,-0.001876,-0.000859,214.723236,-0.015145,-0.100006,-0.182702,-0.042431,0.069702,0.199997,0.100006,0.100006,-0.732697,0.000000,0.046962,0.046295,-0.406981,-0.000333,100.831669,99.281007,119.348959,-0.775331,0.469589,0.462920,0.555456,-0.003334,0.000624,-0.001399,0.000000,-0.001012,577.799988,0.399994,-0.799988,0.000000,-0.599991,0.000000,0.799988,1.599976,-1.600036,0.799988,-1.600006,0.868695,-1.097350,0.434940,-0.983023,313.712286,395.814400,314.285046,41.051057,0.542943,0.685828,0.543683,0.071443,-0.000000,-0.000475,-0.000846,-0.000237,315.799998,-0.250015,-0.899994,-1.230301,-0.324989,0.199982,0.300018,-0.399994,-1.399994,-2.100006,-0.500000,-0.437003,-2.130618,-1.006066,-0.846808,345.018750,481.572446,152.384962,68.276848,1.092523,1.521876,0.479078,0.214677,-0.002588,-0.008460,-0.004369,-0.002936,867.000000,-1.100708,2.250000,-1.250000,1.675354,1.149292,1.500000,-1.850708,1.500000,-3.000000,1.675354,-2.250939,1.288607,-1.425784,1.769773,1054.495952,746.103433,411.893086,-154.196260,1.216258,0.859071,0.475261,-0.178593,-0.002100,0.001486,0.000549,0.001793,353.766673,-0.949997,-0.099991,-1.650009,0.425003,0.200012,0.300018,-1.799988,0.051513,-2.200012,0.925750,-0.710328,0.025181,-0.892687,0.367754,139.606694,173.410833,144.195182,16.902069,0.394629,0.488825,0.405765,0.047098,-0.000723,-0.001169,-0.000570,-0.000223,525.666667,0.600006,-1.999970,1.200042,-1.299988,1.400024,1.000000,0.799988,-3.599976,1.200012,-2.199982,1.095514,-3.185607,0.795155,-2.140561,719.854850,465.691701,350.394918,-127.081574,1.369413,0.884897,0.662623,-0.242258,-0.003119,-0.003347,0.004415,-0.000114,873.083679,4.994995,-6.300018,-4.199952,-5.647506,4.128906,0.000000,5.861084,-12.400024,-4.599976,-9.130554,8.115170,-25.738519,-13.509942,-16.926845,1208.858721,1810.133982,2585.307303,300.637631,1.384585,2.075683,2.936959,0.345549,-0.002067,-0.014853,-0.021853,-0.006393,1598.133341,1.400024,-6.200012,-2.100036,-3.800018,2.000000,4.000000,4.800048,-4.400025,-1.800048,-4.600036,1.982411,-3.188552,-1.100515,-2.585482,660.026126,1156.713224,978.453983,248.343549,0.412998,0.724667,0.611381,0.155834,0.000362,-0.002128,0.002725,-0.001245,495.233337,-0.150009,-6.550003,-6.399994,-3.199997,2.799988,2.000000,-1.100006,-8.200012,-10.399994,-3.550003,-1.624809,-16.857622,-26.279492,-7.616406,731.504612,1019.884635,1276.746095,144.190011,1.477091,2.055805,2.526876,0.289357,-0.003272,-0.040378,-0.071255,-0.018553,910.400004,0.700012,2.300018,5.000000,0.800003,3.200012,2.200012,0.400024,6.400024,7.200012,3.000000,0.353384,12.785089,11.970411,6.215852,804.254610,1812.412673,1500.510655,504.079032,0.883408,1.997663,1.662554,0.557127,0.004486,0.009082,-0.006672,0.002298,2409.666667,10.250000,-11.250000,-7.750000,-10.750000,1.500000,0.000000,19.000000,-7.500000,-14.000000,-13.250000,30.561688,-9.450120,-18.353076,-20.005904,3875.972739,3017.738305,3158.913982,-429.117217,1.608510,1.260016,1.310934,-0.174247,0.008736,-0.009404,-0.015126,-0.009070,3587.166667,-5.000000,-7.250000,5.250000,-1.125000,3.500000,12.000000,-1.500000,-5.000000,18.000000,-1.750000,-0.978046,-3.701882,12.985663,-1.361918,2338.943848,2658.321530,2591.721958,159.688841,0.652031,0.740376,0.721426,0.044173,-0.000681,0.000310,0.002674,0.000495,689.933349,1.200012,-3.599976,-2.799988,-2.399994,0.400024,0.799988,2.799988,-2.799988,-4.199952,-2.799988,1.757318,-3.310656,-1.730174,-2.533987,433.013323,813.084746,285.207258,190.035711,0.627616,1.182382,0.411951,0.277383,0.001826,-0.009216,-0.003362,-0.005521
2018-10-26 12:00:00,299.250010,1.425018,0.174988,-0.274994,-0.625015,1.850006,0.199982,1.200012,1.149994,-0.149994,-0.025009,0.972579,1.323196,-0.160217,0.175308,242.534514,341.731394,316.618614,49.598440,0.810475,1.150611,1.068154,0.170068,0.007239,0.001165,-0.000270,-0.003037,249.166667,0.550003,-0.500000,-1.050003,-0.525001,0.850006,0.050003,0.300003,-0.650009,-1.699997,-0.475006,0.246571,-1.057437,-3.019118,-0.652004,204.788569,404.667455,443.603994,99.939443,0.821894,1.626804,1.775955,0.402455,0.001487,-0.007809,-0.011150,-0.004648,835.346660,-0.779998,1.300018,4.900024,1.040008,0.799988,1.959961,-0.400024,0.200012,8.600036,0.300018,-0.379326,0.283417,10.203843,0.331372,792.124878,1185.652833,988.621711,196.763978,0.948259,1.417002,1.186488,0.234372,-0.002130,0.008686,0.002215,0.005408,520.286662,0.279999,1.400024,-3.100006,0.560013,2.159973,0.399964,-1.200012,2.900024,-3.500000,2.050018,-1.112975,2.347831,-5.767645,1.730403,482.550020,420.339285,852.897356,-31.105367,0.927470,0.809590,1.647899,-0.058940,0.003719,0.001564,-0.014513,-0.001078,56.825066,0.047600,-0.125000,-0.114001,-0.086300,0.145001,0.029801,-0.020000,-0.270000,-0.100003,-0.125000,-0.012253,-0.159914,-0.063218,-0.073830,34.814288,33.668747,36.033574,-0.572770,0.612657,0.592273,0.632161,-0.010192,-0.000510,-0.001050,-0.001372,-0.000270,415.233327,1.750000,-0.055985,-0.649994,-0.902992,0.000000,0.000000,3.500000,-0.100006,0.399994,-1.800003,2.107436,-0.056918,0.334181,-1.082177,250.022210,234.959888,344.378269,-7.531161,0.602125,0.569145,0.835464,-0.016490,0.002634,0.001374,-0.001911,-0.000630,0,144.899999,-0.018799,0.307999,0.260003,0.163399,0.321197,0.039993,-0.318802,0.180008,0.320007,0.249405,-0.242842,0.082604,0.162849,0.162723,110.375222,66.587176,73.677276,-21.894023,0.761734,0.458889,0.508891,-0.151423,-0.000777,0.001230,-0.000487,0.001003,214.800003,-0.099998,-0.015145,-0.100006,0.042427,0.199997,0.000000,-0.399994,0.100006,0.100006,0.250000,-0.187499,0.046962,0.046295,0.117230,100.688440,100.831669,99.281007,0.071614,0.468754,0.469589,0.462920,0.000417,0.000470,0.000624,-0.001399,0.000077,579.600016,0.200012,0.399994,-0.799988,0.099991,0.000000,1.000000,1.400024,1.599976,-1.600036,0.099976,0.858021,0.868695,-1.097350,0.005337,355.214656,313.712286,395.814400,-20.751185,0.612862,0.542943,0.685828,-0.034960,0.001911,-0.000000,-0.000475,-0.000955,316.766663,0.350006,-0.250015,-0.899994,-0.300011,0.799988,0.799988,0.700012,-0.399994,-1.399994,-0.550003,0.551629,-0.437003,-2.130618,-0.494316,249.621127,345.018750,481.572446,47.698812,0.788028,1.092523,1.521876,0.152247,0.001996,-0.002588,-0.008460,-0.002292,863.508341,-0.987488,-1.100708,2.250000,-0.056610,2.025024,0.000000,-4.000000,-1.850708,1.500000,1.074646,-5.443034,-2.250939,1.288607,1.596048,1175.026418,1054.495952,746.103433,-60.265233,1.360759,1.216258,0.859071,-0.072250,-0.004295,-0.002100,0.001486,0.001098,353.832438,1.098663,-0.949997,-0.099991,-1.024330,1.297302,0.000000,0.900024,-1.799988,0.051513,-1.350006,0.617347,-0.710328,0.025181,-0.663837,242.701651,139.606694,173.410833,-51.547478,0.685923,0.394629,0.488825,-0.145647,-0.000293,-0.000723,-0.001169,-0.000215,526.666667,0.751984,0.600006,-1.999970,-0.075989,0.600036,0.048034,0.951966,0.799988,-3.599976,-0.075989,0.851398,1.095514,-3.185607,0.122058,471.028418,719.854850,465.691701,124.413216,0.894358,1.369413,0.884897,0.237528,0.001702,-0.003119,-0.003347,-0.002411,876.000020,-0.199982,4.994995,-6.300018,2.597488,0.000000,3.799988,3.400024,5.861084,-12.400024,1.230530,3.943231,8.115170,-25.738519,2.085969,1015.954827,1208.858721,1810.133982,96.451947,1.159766,1.384585,2.075683,0.112410,0.002664,-0.002067,-0.014853,-0.002366,1603.266683,4.300049,1.400024,-6.200012,-1.450012,12.400025,1.400025,-2.399902,4.800048,-4.400025,3.599975,-1.315841,1.982411,-3.188552,1.649126,879.054550,660.026126,1156.713224,-109.514212,0.548290,0.412998,0.724667,-0.067646,0.002918,0.000362,-0.002128,-0.001278,494.633341,2.400009,-0.150009,-6.550003,-1.275009,6.200012,0.000000,-1.399994,-1.100006,-8.200012,0.149994,-1.248956,-1.624809,-16.857622,-0.187926,441.270021,731.504612,1019.884635,145.117296,0.892115,1.477091,2.055805,0.292488,0.000630,-0.003272,-0.040378,-0.001951,902.000000,-6.099976,0.700012,2.300018,3.399994,2.200012,0.799988,-13.599976,0.400024,6.400024,7.000000,-14.476165,0.353384,12.785089,7.414775,960.112032,804.254610,1812.412673,-77.928711,1.064426,0.883408,1.997663,-0.090509,-0.007014,0.004486,0.009082,0.005750,2424.739421,10.859131,10.250000,-11.250000,-0.304566,10.218262,0.500000,12.000000,19.000000,-7.500000,3.500000,10.627097,30.561688,-9.450120,9.967296,2147.328458,3875.972739,3017.738305,864.322140,0.885591,1.608510,1.260016,0.361459,0.006479,0.008736,-0.009404,0.001128,3601.333333,14.000000,-5.000000,-7.250000,-9.500000,23.500000,0.000000,4.500000,-1.500000,-5.000000,-3.000000,2.068289,-0.978046,-3.701882,-1.523168,1655.243865,2338.943848,2658.321530,341.849991,0.459620,0.652031,0.740376,0.096206,0.002371,-0.000681,0.000310,-0.001526,696.800008,3.600006,1.200012,-3.599976,-1.199997,1.000000,1.000000,7.200012,2.799988,-2.799988,-2.200012,8.728272,1.757318,-3.310656,-3.485477,844.701374,433.013323,813.084746,-205.844026,1.212258,0.627616,1.182382,-0.292321,0.010902,0.001826,-0.009216,-0.004538
