Datetime,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-01-04 08:10:00,6703.270020,6767.879883,6703.270020,6749.899902,0.000000
2019-01-04 08:20:00,6749.620117,6752.899902,6739.430176,6740.700195,0.000000
2019-01-04 08:30:00,6741.140137,6748.729980,6731.399902,6739.990234,0.000000
2019-01-04 08:40:00,6740.089844,6740.959961,6723.660156,6734.569824,0.000000
2019-01-04 08:50:00,6734.479980,6737.520020,6729.359863,6734.930176,0.000000
2019-01-04 09:00:00,6735.080078,6746.040039,6731.000000,6743.180176,0.000000
2019-01-04 09:10:00,6743.220215,6745.640137,6737.029785,6745.560059,0.000000
2019-01-04 09:20:00,6745.680176,6749.439941,6744.729980,6745.810059,0.000000
2019-01-04 09:30:00,6746.200195,6766.040039,6743.169922,6765.419922,0.000000
2019-01-04 09:40:00,6765.799805,6769.479980,6761.529785,6769.279785,0.000000
2019-01-04 09:50:00,6769.029785,6771.160156,6764.189941,6767.169922,0.000000
2019-01-04 10:00:00,6767.589844,6768.140137,6764.299805,6764.729980,0.000000
2019-01-04 10:10:00,6764.790039,6767.080078,6762.270020,6763.350098,0.000000
2019-01-04 10:20:00,6763.359863,6770.540039,6763.109863,6767.569824,0.000000
2019-01-04 10:30:00,6767.870117,6768.279785,6756.939941,6759.419922,0.000000
2019-01-04 10:40:00,6759.729980,6765.000000,6753.330078,6765.000000,0.000000
2019-01-04 10:50:00,6765.069824,6765.330078,6758.180176,6762.450195,0.000000
2019-01-04 11:00:00,6762.649902,6770.609863,6761.140137,6768.390137,0.000000
2019-01-04 11:10:00,6768.379883,6774.350098,6767.069824,6774.350098,0.000000
2019-01-04 11:20:00,6774.700195,6781.339844,6774.240234,6781.339844,0.000000
2019-01-04 11:30:00,6781.479980,6784.660156,6781.479980,6782.140137,0.000000
2019-01-04 11:40:00,6782.589844,6786.390137,6782.589844,6785.419922,0.000000
2019-01-04 11:50:00,6785.479980,6787.049805,6779.029785,6779.339844,0.000000
2019-01-04 12:00:00,6780.089844,6785.129883,6780.089844,6785.129883,0.000000
2019-01-04 12:10:00,6785.220215,6787.939941,6782.770020,6785.560059,0.000000
2019-01-04 12:20:00,6785.649902,6785.870117,6779.600098,6782.569824,0.000000
2019-01-04 12:30:00,6782.779785,6788.509766,6781.209961,6788.509766,0.000000
2019-01-04 12:40:00,6788.609863,6791.009766,6785.240234,6786.700195,0.000000
2019-01-04 12:50:00,6786.490234,6787.370117,6780.700195,6783.109863,0.000000
2019-01-04 13:00:00,6783.350098,6785.810059,6781.069824,6783.729980,0.000000
