2021-01-25 00:09,1.27244,1.27245,1.27235,1.2724,25
2021-01-25 00:10,1.27241,1.27258,1.27241,1.27254,57
2021-01-25 00:11,1.27253,1.27255,1.27246,1.27253,30
2021-01-25 00:12,1.27252,1.27252,1.27231,1.27237,31
2021-01-25 00:13,1.27237,1.27237,1.27221,1.27221,41
2021-01-25 00:14,1.27225,1.27228,1.27195,1.27201,76
2021-01-25 00:15,1.27201,1.27213,1.27191,1.27212,87
2021-01-25 00:16,1.27213,1.2722,1.27211,1.27212,27
2021-01-25 00:17,1.27212,1.27214,1.27196,1.27196,58
2021-01-25 00:18,1.27197,1.27197,1.27185,1.27186,42
2021-01-25 00:19,1.27185,1.27192,1.27184,1.27191,21
2021-01-25 00:20,1.27193,1.27196,1.27186,1.27196,43
2021-01-25 00:21,1.27196,1.27198,1.27193,1.27193,13
2021-01-25 00:22,1.2719,1.27207,1.27182,1.27205,50
2021-01-25 00:23,1.27199,1.27221,1.27196,1.27216,60
2021-01-25 00:24,1.27213,1.27223,1.27208,1.27212,44
2021-01-25 00:25,1.27213,1.27223,1.27208,1.27223,20
2021-01-25 00:26,1.27223,1.27223,1.27211,1.27213,18
2021-01-25 00:27,1.27213,1.27213,1.27208,1.2721,17
2021-01-25 00:28,1.27207,1.2721,1.27181,1.27183,63
2021-01-25 00:29,1.27183,1.2719,1.27176,1.27181,80
2021-01-25 00:30,1.27181,1.27186,1.27179,1.27181,45
2021-01-25 00:31,1.2718,1.27181,1.2716,1.27163,65
2021-01-25 00:32,1.27168,1.27173,1.2716,1.2716,50
2021-01-25 00:33,1.27161,1.27169,1.27161,1.27162,22
2021-01-25 00:34,1.27162,1.27168,1.27155,1.27162,32
2021-01-25 00:35,1.27162,1.27162,1.27145,1.27151,60
2021-01-25 00:36,1.27151,1.27166,1.27151,1.2716,67
2021-01-25 00:37,1.27158,1.27164,1.27152,1.27164,34
2021-01-25 00:38,1.27163,1.27175,1.27161,1.27172,33
2021-01-25 00:39,1.27171,1.27182,1.27166,1.2718,23
2021-01-25 00:40,1.27178,1.27178,1.2716,1.27167,50
2021-01-25 00:41,1.27169,1.27182,1.27168,1.27169,41
2021-01-25 00:42,1.27169,1.27169,1.27161,1.27163,19
2021-01-25 00:43,1.27163,1.27164,1.27152,1.27153,36
2021-01-25 00:44,1.27152,1.27152,1.27138,1.27145,31
2021-01-25 00:45,1.27145,1.27146,1.27134,1.27146,40
2021-01-25 00:46,1.27148,1.27154,1.27146,1.27149,28
2021-01-25 00:47,1.27151,1.27154,1.27149,1.27149,20
2021-01-25 00:48,1.2715,1.27157,1.2715,1.27157,18
2021-01-25 00:49,1.27158,1.2716,1.27152,1.27153,26
2021-01-25 00:50,1.27152,1.27154,1.27149,1.27152,16
2021-01-25 00:51,1.27153,1.27162,1.2715,1.27162,42
2021-01-25 00:52,1.27159,1.27163,1.27158,1.27162,17
2021-01-25 00:53,1.27163,1.27163,1.27146,1.27154,28
2021-01-25 00:54,1.27152,1.27162,1.2715,1.27155,26
2021-01-25 00:55,1.27154,1.27157,1.27137,1.27145,51
2021-01-25 00:56,1.27145,1.27169,1.27145,1.27163,42
2021-01-25 00:57,1.27161,1.27172,1.27161,1.27171,36
2021-01-25 00:58,1.27173,1.27177,1.27164,1.27164,16
2021-01-25 00:59,1.27162,1.27163,1.27155,1.27156,17
2021-01-25 01:00,1.27154,1.27154,1.2713,1.27137,54
2021-01-25 01:01,1.27138,1.27174,1.27129,1.27173,80
2021-01-25 01:02,1.27176,1.27183,1.2717,1.27182,49
2021-01-25 01:03,1.27187,1.27211,1.27187,1.27199,52
2021-01-25 01:04,1.27199,1.27216,1.27199,1.27216,48
2021-01-25 01:05,1.27216,1.27217,1.272,1.27201,51
2021-01-25 01:06,1.27201,1.27206,1.27188,1.27196,37
2021-01-25 01:07,1.27198,1.27202,1.27198,1.27198,37
2021-01-25 01:08,1.27198,1.27198,1.27187,1.27187,22
2021-01-25 01:09,1.27188,1.27191,1.2718,1.27183,16
2021-01-25 01:10,1.27184,1.27191,1.27172,1.27191,25
2021-01-25 01:11,1.27189,1.27195,1.27174,1.27179,43
2021-01-25 01:12,1.27176,1.27176,1.27154,1.27169,77
2021-01-25 01:13,1.27167,1.27169,1.27153,1.27166,36
2021-01-25 01:14,1.27169,1.27173,1.27166,1.27169,35
2021-01-25 01:15,1.27168,1.27177,1.27146,1.2717,70
2021-01-25 01:16,1.27169,1.27203,1.27169,1.27194,48
2021-01-25 01:17,1.27193,1.27195,1.27185,1.27194,37
2021-01-25 01:18,1.27193,1.27202,1.27191,1.27201,35
2021-01-25 01:19,1.27199,1.272,1.27185,1.27199,56
2021-01-25 01:20,1.27199,1.27221,1.27198,1.2722,81
2021-01-25 01:21,1.27221,1.27225,1.27218,1.27218,37
2021-01-25 01:22,1.27215,1.2722,1.27211,1.27212,55
2021-01-25 01:23,1.27212,1.27219,1.27201,1.27211,63
2021-01-25 01:24,1.27211,1.2722,1.27205,1.2722,44
2021-01-25 01:25,1.27219,1.27221,1.27202,1.27203,67
2021-01-25 01:26,1.27204,1.27219,1.27204,1.27219,30
2021-01-25 01:27,1.27219,1.27223,1.27213,1.27221,47
2021-01-25 01:28,1.27224,1.27224,1.27224,1.27224,2
2021-01-25 01:29,1.27222,1.27223,1.27216,1.27222,38
2021-01-25 01:30,1.27218,1.27218,1.27197,1.27199,76
2021-01-25 01:31,1.27199,1.27206,1.27189,1.2719,56
2021-01-25 01:32,1.27189,1.27191,1.27181,1.27189,85
2021-01-25 01:33,1.27189,1.27205,1.27184,1.27205,59
2021-01-25 01:34,1.27205,1.27206,1.27198,1.27206,30
2021-01-25 01:35,1.27205,1.27207,1.27204,1.27204,12
2021-01-25 01:36,1.27204,1.27227,1.27196,1.27223,57
2021-01-25 01:37,1.27223,1.27232,1.27223,1.27229,34
2021-01-25 01:38,1.27233,1.27249,1.27232,1.27247,42
2021-01-25 01:39,1.27252,1.27259,1.27252,1.27253,50
2021-01-25 01:40,1.27254,1.27261,1.27251,1.27251,31
2021-01-25 01:41,1.2725,1.27251,1.27241,1.27244,38
2021-01-25 01:42,1.27244,1.27255,1.27244,1.27251,25
2021-01-25 01:43,1.2725,1.2725,1.2725,1.2725,2
2021-01-25 01:44,1.2725,1.27259,1.27247,1.27258,33
2021-01-25 01:45,1.2726,1.27262,1.27248,1.2725,28
2021-01-25 01:46,1.2725,1.27254,1.27247,1.27251,28
2021-01-25 01:47,1.27251,1.27251,1.27227,1.27234,35
2021-01-25 01:48,1.27235,1.27244,1.27235,1.27242,12
2021-01-25 01:49,1.27244,1.27252,1.27241,1.27252,27
2021-01-25 01:50,1.27252,1.27259,1.27235,1.27242,57
2021-01-25 01:51,1.2724,1.27245,1.27239,1.27245,21
2021-01-25 01:52,1.27246,1.27254,1.27246,1.2725,49
2021-01-25 01:53,1.2725,1.27253,1.27241,1.27241,27
2021-01-25 01:54,1.2724,1.27241,1.27229,1.27239,59
2021-01-25 01:55,1.27238,1.27252,1.27238,1.27239,32
2021-01-25 01:56,1.27239,1.27239,1.27227,1.27227,11
2021-01-25 01:58,1.27223,1.27223,1.27218,1.27218,14
2021-01-25 01:59,1.27222,1.27222,1.27209,1.27216,23
2021-01-25 02:00,1.27213,1.27213,1.27204,1.27205,31
2021-01-25 02:01,1.27204,1.27204,1.27194,1.27194,21
2021-01-25 02:02,1.27195,1.27196,1.27193,1.27193,4
2021-01-25 02:03,1.27193,1.27209,1.27193,1.27201,22
2021-01-25 02:04,1.27199,1.27199,1.27185,1.27191,41
2021-01-25 02:05,1.2719,1.27191,1.27178,1.27179,60
2021-01-25 02:06,1.27177,1.27185,1.27176,1.27177,41
