Time	Open	High	Low	Close	Volume
2020-06-15 15:25:00	0.9506	0.95103	0.95057	0.95075	483
2020-06-15 15:30:00	0.95073	0.95091	0.95064	0.95075	498
2020-06-15 15:35:00	0.95075	0.95091	0.95029	0.95047	452
2020-06-15 15:40:00	0.95047	0.95056	0.95002	0.95033	516
2020-06-15 15:45:00	0.95034	0.95055	0.9502	0.95023	386
2020-06-15 15:50:00	0.95022	0.95065	0.95018	0.95062	327
2020-06-15 15:55:00	0.95063	0.95084	0.9503	0.95036	380
2020-06-15 16:00:00	0.95035	0.95035	0.94991	0.9501	385
2020-06-15 16:05:00	0.95011	0.95021	0.94983	0.94983	366
2020-06-15 16:10:00	0.94982	0.94989	0.94935	0.94946	514
2020-06-15 16:15:00	0.94945	0.94967	0.94913	0.9492	399
2020-06-15 16:20:00	0.94921	0.94929	0.94909	0.94916	364
2020-06-15 16:25:00	0.94915	0.94915	0.94871	0.94884	313
2020-06-15 16:30:00	0.94883	0.94907	0.94881	0.94894	387
2020-06-15 16:35:00	0.94894	0.94919	0.94885	0.94905	411
2020-06-15 16:40:00	0.94905	0.94919	0.94887	0.94891	382
2020-06-15 16:45:00	0.94891	0.94893	0.9488	0.94887	195
2020-06-15 16:50:00	0.94886	0.94886	0.94854	0.94859	297
2020-06-15 16:55:00	0.9486	0.94871	0.94841	0.94851	289
2020-06-15 17:00:00	0.94851	0.9486	0.94834	0.9486	183
2020-06-15 17:05:00	0.94859	0.94869	0.94849	0.94858	175
2020-06-15 17:10:00	0.94858	0.94859	0.94831	0.9484	290
2020-06-15 17:15:00	0.94849	0.94889	0.94849	0.94888	248
2020-06-15 17:20:00	0.94888	0.94906	0.94878	0.94906	161
2020-06-15 17:25:00	0.94905	0.94905	0.94881	0.94891	192
2020-06-15 17:30:00	0.9489	0.94893	0.94872	0.94891	160
2020-06-15 17:35:00	0.94892	0.9491	0.94886	0.94894	293
2020-06-15 17:40:00	0.94894	0.94899	0.94881	0.94884	347
2020-06-15 17:45:00	0.94884	0.9489	0.9487	0.94876	200
2020-06-15 17:50:00	0.94876	0.94885	0.94848	0.94883	505
2020-06-15 17:55:00	0.94882	0.94887	0.94858	0.94876	311
2020-06-15 18:00:00	0.94876	0.94891	0.94829	0.94848	1196
2020-06-15 18:05:00	0.94845	0.94888	0.94842	0.9488	946
2020-06-15 18:10:00	0.94878	0.94879	0.94836	0.94839	793
2020-06-15 18:15:00	0.9484	0.9484	0.94797	0.9481	789
2020-06-15 18:20:00	0.94811	0.94843	0.94799	0.94836	502
2020-06-15 18:25:00	0.94836	0.94839	0.94813	0.94831	464
2020-06-15 18:30:00	0.94829	0.94879	0.94808	0.94872	530
2020-06-15 18:35:00	0.94871	0.94871	0.94831	0.94844	550
2020-06-15 18:40:00	0.94843	0.94858	0.94833	0.94857	310
2020-06-15 18:45:00	0.94857	0.94886	0.94847	0.94885	424
2020-06-15 18:50:00	0.94885	0.9489	0.94863	0.94878	400
2020-06-15 18:55:00	0.94879	0.94882	0.94816	0.94818	736
2020-06-15 19:00:00	0.94817	0.9483	0.94809	0.94824	337
2020-06-15 19:05:00	0.94824	0.94835	0.94818	0.94825	285
2020-06-15 19:10:00	0.94823	0.94834	0.9482	0.94824	133
2020-06-15 19:15:00	0.94823	0.94829	0.94807	0.94817	255
2020-06-15 19:20:00	0.94817	0.9483	0.94806	0.9481	369
2020-06-15 19:25:00	0.94809	0.94849	0.94803	0.94847	359
2020-06-15 19:30:00	0.94846	0.94868	0.94843	0.94851	262
2020-06-15 19:35:00	0.94853	0.94889	0.94853	0.94886	171
2020-06-15 19:40:00	0.94887	0.9492	0.94882	0.94919	228
2020-06-15 19:45:00	0.94918	0.94925	0.94897	0.94903	203
2020-06-15 19:50:00	0.94905	0.94921	0.94891	0.94921	296
2020-06-15 19:55:00	0.9492	0.94926	0.94892	0.94896	465
2020-06-15 20:00:00	0.94896	0.9491	0.94886	0.94897	200
2020-06-15 20:05:00	0.94896	0.94903	0.94896	0.94898	52
2020-06-15 20:10:00	0.94899	0.94909	0.94893	0.94905	83
2020-06-15 20:15:00	0.94907	0.94908	0.94898	0.94898	29
2020-06-15 20:20:00	0.94897	0.94897	0.9488	0.94883	59
2020-06-15 20:25:00	0.94884	0.94898	0.94882	0.94896	69
2020-06-15 20:30:00	0.94895	0.94896	0.94888	0.94888	39
2020-06-15 20:35:00	0.94888	0.94912	0.94888	0.9491	48
2020-06-15 20:40:00	0.9491	0.94912	0.94906	0.94912	45
2020-06-15 20:45:00	0.94912	0.94921	0.94898	0.94899	86
2020-06-15 20:50:00	0.94902	0.94912	0.94902	0.94909	55
2020-06-15 20:55:00	0.94908	0.9492	0.94902	0.94904	166
2020-06-15 21:00:00	0.94902	0.94904	0.94889	0.949	22
2020-06-15 21:05:00	0.94899	0.94907	0.94899	0.94907	48
2020-06-15 21:10:00	0.94905	0.94907	0.9489	0.94902	59
2020-06-15 21:15:00	0.94902	0.94904	0.94889	0.94904	81
2020-06-15 21:20:00	0.94904	0.94904	0.94889	0.949	55
2020-06-15 21:25:00	0.949	0.94904	0.94888	0.94896	112
2020-06-15 21:30:00	0.94897	0.949	0.9489	0.9489	69
2020-06-15 21:35:00	0.94889	0.94898	0.94887	0.94898	23
2020-06-15 21:40:00	0.94898	0.94898	0.94885	0.94898	10
2020-06-15 21:45:00	0.94898	0.94898	0.94885	0.94896	55
2020-06-15 21:50:00	0.94896	0.94897	0.94889	0.94895	43
2020-06-15 21:55:00	0.94894	0.949	0.94889	0.94896	65
2020-06-15 22:00:00	0.94897	0.94901	0.94893	0.94895	137
2020-06-15 22:05:00	0.94897	0.949	0.94895	0.94895	9
2020-06-15 22:10:00	0.94895	0.94911	0.94895	0.94907	61
2020-06-15 22:15:00	0.94907	0.94915	0.94904	0.94909	52
2020-06-15 22:20:00	0.94908	0.94909	0.94898	0.94899	77
2020-06-15 22:25:00	0.94898	0.94908	0.94887	0.94888	41
2020-06-15 22:30:00	0.94888	0.94896	0.94881	0.94894	50
2020-06-15 22:35:00	0.94901	0.94906	0.94896	0.94898	101
2020-06-15 22:40:00	0.94899	0.94906	0.94892	0.94906	78
2020-06-15 22:45:00	0.94906	0.94908	0.94892	0.94892	32
2020-06-15 22:50:00	0.94893	0.94895	0.94876	0.94888	41
2020-06-15 22:55:00	0.94887	0.94887	0.94867	0.94871	59
2020-06-15 23:00:00	0.9487	0.94889	0.9487	0.94887	155
2020-06-15 23:05:00	0.94888	0.9489	0.9488	0.9489	142
2020-06-15 23:10:00	0.9489	0.94896	0.9489	0.94895	22
2020-06-15 23:15:00	0.94895	0.94896	0.94892	0.94894	50
2020-06-15 23:20:00	0.94892	0.94895	0.94867	0.94867	156
2020-06-15 23:25:00	0.94867	0.94884	0.94867	0.94882	158
2020-06-15 23:30:00	0.94884	0.94899	0.94882	0.94891	104
2020-06-15 23:35:00	0.94891	0.94892	0.9488	0.94882	136
2020-06-15 23:40:00	0.94881	0.94888	0.94878	0.94888	108
